"","kmodes"
"972",1
"973",2
"974",2
"975",1
"976",2
"977",1
"978",3
"979",1
"980",1
"981",1
"982",3
"983",2
"984",3
"985",3
"986",2
"987",3
"988",1
"989",2
"990",2
"991",1
"992",3
"993",3
"994",3
"995",1
"996",3
"997",3
"998",2
"999",1
"1000",3
"1001",3
"1002",3
"1003",1
"1004",1
"1005",3
"1006",1
"1007",1
"1008",3
"1009",2
"1010",2
"1011",2
"1012",1
"1013",1
"1014",3
"1015",3
"1016",1
"1017",1
"1018",3
"1019",1
"1020",2
"1021",3
"1022",1
"1023",3
"1024",1
"1025",3
"1026",1
"1027",3
"1028",3
"1029",3
"1030",3
"1031",3
"1032",3
"1033",3
"1034",2
"1035",1
"1036",3
"1037",1
"1038",1
"1039",3
"1040",1
"1041",1
"1042",1
"1043",3
"1044",1
"1045",3
"1046",3
"1047",2
"1048",3
"1049",3
"1050",1
"1051",3
"1052",3
"1053",3
"1054",3
"1055",3
"1056",3
"1057",3
"1058",1
"1059",3
"1060",1
"1061",3
"1062",3
"1063",3
"1064",1
"1065",3
"1066",1
"1067",2
"1068",3
"1069",3
"1070",3
"1071",1
"1072",2
"1073",3
"1074",3
"1075",1
"1076",2
"1077",3
"1078",3
"1079",3
"1080",3
"1081",1
"1082",3
"1083",3
"1084",3
"1085",3
"1086",1
"1087",1
"1088",1
"1089",3
"1090",1
"1091",1
"1092",3
"1093",1
"1094",1
"1095",3
"1096",1
"1097",1
"1098",3
"1099",3
"1100",1
"1101",1
"1102",1
"1103",1
"1104",1
"1105",3
"1106",1
"1107",1
"1108",2
"1109",3
"1110",1
"1111",1
"1112",3
"1113",1
"1114",3
"1115",3
"1116",3
"1117",3
"1118",3
"1119",3
"1120",3
"1121",1
"1122",3
"1123",1
"1124",2
"1125",3
"1126",3
"1127",3
"1128",1
"1129",1
"1130",3
"1131",1
"1132",3
"1133",1
"1134",3
"1135",1
"1136",1
"1137",1
"1138",1
"1139",1
"1140",3
"1141",1
"1142",3
"1143",3
"1144",3
"1145",1
"1146",3
"1147",1
"1148",3
"1149",3
"1150",1
"1151",3
"1152",3
"1153",1
"1154",1
"1155",3
"1156",3
"1157",1
"1158",3
"1159",3
"1160",3
"1161",1
"1162",1
"1163",1
"1164",3
"1165",1
"1166",3
"1167",3
"1168",1
"1169",1
"1170",1
"1171",1
"1172",1
"1173",1
"1174",1
"1175",3
"1176",2
"1177",1
"1178",1
"1179",1
"1180",3
"1181",3
"1182",3
"1183",1
"1184",1
"1185",1
"1186",3
"1187",2
"1188",3
"1189",1
"1190",1
"1191",1
"1192",3
"1193",3
"1194",1
"1195",1
"1196",3
"1197",3
"1198",3
"1199",3
"1200",1
"1201",1
"1202",3
"1203",3
"1204",3
"1205",3
"1206",3
"1207",1
"1208",3
"1209",3
"1210",3
"1211",1
"1212",1
"1213",2
"1214",3
"1215",3
"1216",1
"1217",2
"1218",3
"1219",1
"1220",1
"1221",1
"1222",1
"1223",2
"1224",1
"1225",3
"1226",2
"1227",2
"1228",3
"1229",1
"1230",2
"1231",1
"1232",1
"1233",3
"1234",3
"1235",3
"1236",1
"1237",3
"1238",3
"1239",3
"1240",1
"1241",1
"1242",3
"1243",1
"1244",3
"1245",1
"1246",3
"1247",1
"1248",3
"1249",1
"1250",1
"1251",1
"1252",3
"1253",3
"1254",1
"1255",3
"1256",3
"1257",2
"1258",3
"1259",3
"1260",3
"1261",2
"1262",3
"1263",3
"1264",3
"1265",1
"1266",3
"1267",3
"1268",3
"1269",1
"1270",3
"1271",3
"1272",2
"1273",3
"1274",2
"1275",2
"1276",3
"1277",1
"1278",3
"1279",3
"1280",1
"1281",3
"1282",3
"1283",3
"1284",3
"1285",3
"1286",3
"1287",3
"1288",3
"1289",3
"1290",3
"1291",2
"1292",1
"1293",3
"1294",3
"1295",3
"1296",1
"1297",1
"1298",3
"1299",1
"1300",3
"1301",3
"1302",3
"1303",3
"1304",3
"1305",2
"1306",3
"1307",3
"1308",1
"1309",3
"1310",1
"1311",1
"1312",3
"1313",1
"1314",1
"1315",1
"1316",1
"1317",3
"1318",3
"1319",1
"1320",1
"1321",3
"1322",3
"1323",1
"1324",3
"1325",3
"1326",3
"1327",3
"1328",3
"1329",3
"1330",3
"1331",3
"1332",1
"1333",3
"1334",2
"1335",3
"1336",3
"1337",1
