"","kmodes"
"639",2
"640",5
"641",1
"642",5
"643",4
"644",1
"645",5
"646",2
"647",3
"648",5
"649",5
"650",5
"651",5
"652",5
"653",5
"654",5
"655",3
"656",3
"657",5
"658",3
"659",2
"660",1
"661",1
"662",5
"663",3
"664",3
"665",5
"666",1
"667",1
"668",5
"669",3
"670",5
"671",3
"672",1
"673",2
"674",3
"675",2
"676",3
"677",5
"678",3
"679",2
"680",3
"681",1
"682",1
"683",5
"684",1
"685",3
"686",1
"687",3
"688",3
"689",3
"690",3
"691",3
"692",3
"693",3
"694",3
"695",3
"696",2
"697",3
"698",3
"699",3
"700",5
"701",3
"702",5
"703",3
"704",5
"705",1
"706",3
"707",3
"708",1
"709",3
"710",3
"711",1
"712",3
"713",2
"714",3
"715",3
"716",1
"717",2
"718",3
"719",3
"720",3
"721",3
"722",3
"723",1
"724",3
"725",3
"726",1
"727",1
"728",3
"729",3
"730",2
"731",2
"732",5
"733",1
"734",3
"735",5
"736",1
"737",1
"738",1
"739",2
"740",5
"741",3
"742",1
"743",3
"744",3
"745",3
"746",3
"747",1
"748",4
"749",4
"750",1
"751",5
"752",5
"753",3
"754",2
"755",1
"756",3
"757",3
"758",4
"759",1
"760",3
"761",5
"762",5
"763",1
"764",5
"765",5
"766",3
"767",3
"768",2
"769",3
"770",3
"771",3
"772",2
"773",1
"774",3
"775",1
"776",3
"777",3
"778",3
"779",5
"780",3
"781",5
"782",3
"783",5
"784",4
"785",1
"786",5
"787",3
"788",3
"789",5
"790",4
"791",1
"792",2
"793",5
"794",2
"795",4
"796",1
"797",2
"798",5
"799",3
"800",3
"801",2
"802",5
"803",3
"804",3
"805",3
"806",3
"807",4
"808",5
"809",5
"810",5
"811",2
"812",5
"813",5
"814",5
"815",3
"816",2
"817",2
"818",5
"819",5
"820",2
"821",2
"822",5
"823",3
"824",5
"825",5
"826",5
"827",5
"828",2
"829",3
"830",5
"831",3
"832",2
"833",5
"834",5
"835",3
"836",3
"837",5
"838",3
"839",5
"840",2
"841",3
"842",2
"843",2
"844",3
"845",4
"846",2
"847",5
"848",5
"849",5
"850",5
"851",5
"852",4
"853",4
"854",4
"855",5
"856",5
"857",5
"858",5
"859",4
"860",5
"861",5
"862",5
"863",1
"864",5
"865",5
"866",1
"867",4
"868",5
"869",5
"870",4
"871",3
"872",5
"873",2
"874",2
"875",2
"876",4
"877",5
"878",2
"879",2
"880",5
"881",5
"882",5
"883",2
"884",5
"885",5
"886",2
"887",4
"888",4
"889",4
"890",4
"891",2
"892",4
"893",2
"894",4
"895",4
"896",4
"897",3
"898",5
"899",1
"900",4
"901",1
"902",5
"903",4
"904",3
"905",5
"906",4
"907",2
"908",4
"909",5
"910",4
"911",1
"912",4
"913",4
"914",4
"915",4
"916",5
"917",4
"918",2
"919",4
"920",4
"921",2
"922",3
"923",4
"924",4
"925",4
"926",2
"927",2
"928",1
"929",4
"930",5
"931",5
"932",4
"933",1
"934",2
"935",4
"936",2
"937",2
"938",2
"939",2
"940",2
"941",2
"942",4
"943",2
"944",3
"945",5
"946",5
"947",1
"948",3
"949",4
"950",4
"951",4
"952",4
"953",2
"954",4
"955",4
"956",4
"957",4
"958",4
"959",4
"960",2
"961",1
"962",4
"963",4
"964",4
"965",5
"966",4
"967",3
"968",4
"969",5
"970",4
"971",4
"972",5
"973",2
"974",2
"975",5
"976",2
"977",5
"978",1
"979",5
"980",5
"981",5
"982",5
"983",2
"984",4
"985",4
"986",2
"987",4
"988",5
"989",2
"990",2
"991",3
"992",1
"993",1
"994",4
"995",3
"996",4
"997",4
"998",2
"999",5
"1000",1
"1001",1
"1002",1
"1003",3
"1004",5
"1005",4
"1006",1
"1007",3
"1008",4
"1009",2
"1010",2
"1011",2
"1012",3
"1013",5
"1014",5
"1015",1
"1016",3
"1017",5
"1018",4
"1019",3
"1020",2
"1021",4
"1022",5
"1023",4
"1024",3
"1025",1
"1026",3
"1027",4
"1028",4
"1029",4
"1030",4
"1031",4
"1032",4
"1033",4
"1034",2
"1035",1
"1036",4
"1037",3
"1038",3
"1039",4
"1040",5
"1041",5
"1042",5
"1043",5
"1044",5
"1045",5
"1046",4
"1047",2
"1048",4
"1049",4
"1050",3
"1051",4
"1052",1
"1053",4
"1054",4
"1055",4
"1056",4
"1057",4
"1058",3
"1059",4
"1060",5
"1061",4
"1062",4
"1063",4
"1064",5
"1065",4
"1066",5
"1067",2
"1068",1
"1069",4
"1070",5
"1071",5
"1072",2
"1073",1
"1074",4
"1075",3
"1076",2
"1077",4
"1078",4
"1079",4
"1080",4
"1081",5
"1082",4
"1083",4
"1084",4
"1085",4
"1086",5
"1087",5
"1088",5
"1089",4
"1090",5
"1091",3
"1092",4
"1093",1
"1094",3
"1095",4
"1096",5
"1097",1
"1098",4
"1099",4
"1100",3
"1101",3
"1102",3
"1103",1
"1104",3
"1105",1
"1106",3
"1107",3
"1108",2
"1109",1
"1110",5
"1111",3
"1112",1
"1113",5
"1114",3
"1115",1
"1116",1
"1117",1
"1118",1
"1119",1
"1120",1
"1121",3
"1122",1
"1123",5
"1124",2
"1125",5
"1126",1
"1127",4
"1128",3
"1129",3
"1130",1
"1131",3
"1132",1
"1133",3
"1134",1
"1135",3
"1136",3
"1137",1
"1138",3
"1139",3
"1140",5
"1141",5
"1142",4
"1143",4
"1144",4
"1145",3
"1146",4
"1147",5
"1148",1
"1149",1
"1150",3
"1151",4
"1152",4
"1153",5
"1154",3
"1155",1
"1156",4
"1157",3
"1158",1
"1159",1
"1160",1
"1161",1
"1162",3
"1163",3
"1164",1
"1165",5
"1166",4
"1167",1
"1168",1
"1169",1
"1170",1
"1171",3
"1172",3
"1173",3
"1174",5
"1175",1
"1176",2
"1177",3
"1178",3
"1179",1
"1180",1
"1181",1
"1182",4
"1183",3
"1184",5
"1185",5
"1186",4
"1187",2
"1188",1
"1189",3
"1190",5
"1191",5
"1192",1
"1193",1
"1194",3
"1195",3
"1196",1
"1197",4
"1198",1
"1199",1
"1200",3
"1201",3
"1202",1
"1203",1
"1204",1
"1205",1
"1206",1
"1207",1
"1208",1
"1209",1
"1210",1
"1211",5
"1212",3
"1213",2
"1214",1
"1215",4
"1216",5
"1217",2
"1218",4
"1219",5
"1220",3
"1221",3
"1222",3
"1223",2
"1224",1
"1225",1
"1226",2
"1227",2
"1228",4
"1229",5
"1230",2
"1231",5
"1232",3
"1233",4
"1234",4
"1235",1
"1236",5
"1237",1
"1238",1
"1239",4
"1240",3
"1241",1
"1242",1
"1243",3
"1244",5
"1245",3
"1246",4
"1247",3
"1248",1
"1249",3
"1250",3
"1251",5
"1252",1
"1253",1
"1254",5
"1255",1
"1256",4
"1257",2
"1258",4
"1259",4
"1260",4
"1261",2
"1262",4
"1263",5
"1264",4
"1265",5
"1266",1
"1267",1
"1268",4
"1269",5
"1270",1
"1271",5
"1272",2
"1273",5
"1274",2
"1275",2
"1276",4
"1277",5
"1278",4
"1279",4
"1280",1
"1281",4
"1282",4
"1283",4
"1284",4
"1285",4
"1286",4
"1287",4
"1288",4
"1289",1
"1290",1
"1291",2
"1292",3
"1293",1
"1294",4
"1295",5
"1296",3
"1297",3
"1298",4
"1299",5
"1300",4
"1301",4
"1302",4
"1303",4
"1304",1
"1305",2
"1306",4
"1307",4
"1308",5
"1309",4
"1310",3
"1311",3
"1312",1
"1313",3
"1314",3
"1315",3
"1316",5
"1317",5
"1318",1
"1319",5
"1320",5
"1321",4
"1322",4
"1323",5
"1324",4
"1325",4
"1326",4
"1327",4
"1328",5
"1329",4
"1330",5
"1331",5
"1332",3
"1333",5
"1334",2
"1335",1
"1336",1
"1337",3
