"","kmodes"
"639",3
"640",5
"641",1
"642",1
"643",5
"644",4
"645",1
"646",4
"647",1
"648",3
"649",1
"650",4
"651",1
"652",4
"653",1
"654",1
"655",5
"656",5
"657",5
"658",5
"659",2
"660",2
"661",2
"662",2
"663",2
"664",3
"665",3
"666",3
"667",3
"668",3
"669",3
"670",1
"671",5
"672",3
"673",3
"674",2
"675",3
"676",5
"677",1
"678",5
"679",5
"680",3
"681",3
"682",3
"683",4
"684",1
"685",5
"686",4
"687",5
"688",3
"689",4
"690",3
"691",3
"692",3
"693",4
"694",3
"695",1
"696",3
"697",3
"698",3
"699",4
"700",2
"701",1
"702",3
"703",4
"704",3
"705",3
"706",3
"707",3
"708",4
"709",3
"710",3
"711",3
"712",3
"713",2
"714",2
"715",3
"716",3
"717",3
"718",1
"719",3
"720",3
"721",3
"722",3
"723",3
"724",3
"725",2
"726",3
"727",2
"728",2
"729",3
"730",2
"731",4
"732",4
"733",3
"734",3
"735",3
"736",3
"737",2
"738",3
"739",2
"740",2
"741",3
"742",2
"743",3
"744",2
"745",3
"746",2
"747",4
"748",1
"749",1
"750",5
"751",1
"752",4
"753",3
"754",3
"755",5
"756",1
"757",4
"758",3
"759",3
"760",3
"761",3
"762",2
"763",2
"764",2
"765",3
"766",3
"767",4
"768",3
"769",3
"770",3
"771",4
"772",3
"773",3
"774",4
"775",3
"776",1
"777",5
"778",3
"779",5
"780",5
"781",1
"782",3
"783",2
"784",1
"785",3
"786",2
"787",2
"788",4
"789",2
"790",2
"791",3
"792",4
"793",4
"794",5
"795",1
"796",4
"797",4
"798",4
"799",3
"800",5
"801",3
"802",3
"803",4
"804",3
"805",3
"806",3
"807",5
"808",5
"809",3
"810",5
"811",3
"812",4
"813",3
"814",3
"815",4
"816",3
"817",5
"818",5
"819",1
"820",5
"821",1
"822",3
"823",3
"824",3
"825",3
"826",1
"827",5
"828",3
"829",3
"830",3
"831",3
"832",3
"833",5
"834",4
"835",3
"836",3
"837",3
"838",5
"839",5
"840",3
"841",3
"842",3
"843",5
"844",4
"845",5
"846",3
"847",5
"848",3
"849",3
"850",1
"851",1
"852",4
"853",3
"854",1
"855",3
"856",3
"857",3
"858",3
"859",3
"860",3
"861",3
"862",3
"863",3
"864",1
"865",5
"866",3
"867",3
"868",3
"869",1
"870",5
"871",4
"872",5
"873",3
"874",3
"875",3
"876",3
"877",3
"878",4
"879",1
"880",3
"881",4
"882",3
"883",3
"884",3
"885",3
"886",3
"887",3
"888",3
"889",3
"890",3
"891",3
"892",5
"893",3
"894",3
"895",3
"896",4
"897",3
"898",3
"899",3
"900",3
"901",3
"902",3
"903",3
"904",3
"905",5
"906",3
"907",3
"908",1
"909",5
"910",4
"911",5
"912",3
"913",2
"914",2
"915",3
"916",3
"917",3
"918",3
"919",1
"920",1
"921",4
"922",3
"923",3
"924",3
"925",4
"926",1
"927",3
"928",3
"929",3
"930",4
"931",1
"932",3
"933",3
"934",3
"935",5
"936",5
"937",1
"938",3
"939",3
"940",3
"941",1
"942",3
"943",5
"944",1
"945",1
"946",4
"947",3
"948",3
"949",3
"950",3
"951",3
"952",3
"953",3
"954",1
"955",5
"956",5
"957",1
"958",1
"959",5
"960",4
"961",5
"962",3
"963",5
"964",1
"965",3
"966",5
"967",3
"968",1
"969",3
"970",1
"971",1
"972",1
"973",3
"974",3
"975",4
"976",4
"977",5
"978",1
"979",1
"980",1
"981",1
"982",4
"983",4
"984",1
"985",1
"986",1
"987",4
"988",5
"989",3
"990",3
"991",3
"992",3
"993",3
"994",3
"995",2
"996",3
"997",4
"998",1
"999",4
"1000",5
"1001",1
"1002",5
"1003",1
"1004",5
"1005",4
"1006",3
"1007",4
"1008",4
"1009",1
"1010",4
"1011",5
"1012",4
"1013",3
"1014",1
"1015",3
"1016",1
"1017",5
"1018",1
"1019",1
"1020",5
"1021",5
"1022",4
"1023",4
"1024",3
"1025",1
"1026",1
"1027",4
"1028",4
"1029",1
"1030",1
"1031",1
"1032",4
"1033",1
"1034",5
"1035",5
"1036",5
"1037",5
"1038",4
"1039",3
"1040",1
"1041",3
"1042",1
"1043",1
"1044",1
"1045",5
"1046",1
"1047",1
"1048",5
"1049",1
"1050",1
"1051",5
"1052",1
"1053",1
"1054",5
"1055",1
"1056",1
"1057",5
"1058",1
"1059",1
"1060",1
"1061",5
"1062",5
"1063",5
"1064",5
"1065",1
"1066",1
"1067",5
"1068",3
"1069",3
"1070",5
"1071",5
"1072",1
"1073",1
"1074",1
"1075",1
"1076",5
"1077",1
"1078",5
"1079",5
"1080",5
"1081",5
"1082",4
"1083",4
"1084",1
"1085",5
"1086",1
"1087",1
"1088",5
"1089",1
"1090",3
"1091",1
"1092",3
"1093",1
"1094",5
"1095",1
"1096",3
"1097",3
"1098",1
"1099",3
"1100",3
"1101",3
"1102",3
"1103",3
"1104",4
"1105",3
"1106",3
"1107",3
"1108",3
"1109",5
"1110",3
"1111",5
"1112",5
"1113",4
"1114",3
"1115",3
"1116",1
"1117",5
"1118",5
"1119",5
"1120",5
"1121",5
"1122",5
"1123",4
"1124",3
"1125",4
"1126",2
"1127",4
"1128",4
"1129",3
"1130",4
"1131",4
"1132",2
"1133",4
"1134",4
"1135",3
"1136",2
"1137",4
"1138",2
"1139",1
"1140",5
"1141",5
"1142",3
"1143",1
"1144",5
"1145",5
"1146",1
"1147",1
"1148",1
"1149",4
"1150",3
"1151",4
"1152",4
"1153",3
"1154",3
"1155",4
"1156",4
"1157",4
"1158",5
"1159",4
"1160",1
"1161",1
"1162",5
"1163",1
"1164",1
"1165",1
"1166",1
"1167",1
"1168",1
"1169",5
"1170",1
"1171",1
"1172",5
"1173",4
"1174",5
"1175",5
"1176",5
"1177",5
"1178",5
"1179",1
"1180",3
"1181",3
"1182",3
"1183",5
"1184",5
"1185",4
"1186",3
"1187",5
"1188",1
"1189",5
"1190",1
"1191",4
"1192",1
"1193",4
"1194",5
"1195",5
"1196",1
"1197",4
"1198",5
"1199",1
"1200",4
"1201",5
"1202",5
"1203",5
"1204",1
"1205",4
"1206",1
"1207",1
"1208",5
"1209",1
"1210",5
"1211",5
"1212",5
"1213",1
"1214",3
"1215",1
"1216",4
"1217",4
"1218",5
"1219",1
"1220",4
"1221",3
"1222",2
"1223",3
"1224",3
"1225",3
"1226",2
"1227",3
"1228",4
"1229",3
"1230",1
"1231",1
"1232",3
"1233",3
"1234",3
"1235",3
"1236",1
"1237",5
"1238",1
"1239",4
"1240",3
"1241",4
"1242",1
"1243",3
"1244",4
"1245",1
"1246",1
"1247",1
"1248",1
"1249",5
"1250",5
"1251",5
"1252",4
"1253",1
"1254",5
"1255",1
"1256",3
"1257",5
"1258",1
"1259",1
"1260",4
"1261",1
"1262",2
"1263",3
"1264",3
"1265",3
"1266",5
"1267",5
"1268",5
"1269",5
"1270",5
"1271",1
"1272",3
"1273",3
"1274",2
"1275",3
"1276",2
"1277",2
"1278",3
"1279",4
"1280",4
"1281",3
"1282",5
"1283",3
"1284",1
"1285",2
"1286",2
"1287",3
"1288",3
"1289",4
"1290",1
"1291",1
"1292",5
"1293",5
"1294",5
"1295",5
"1296",1
"1297",1
"1298",1
"1299",4
"1300",5
"1301",1
"1302",5
"1303",1
"1304",3
"1305",1
"1306",1
"1307",3
"1308",4
"1309",1
"1310",1
"1311",1
"1312",1
"1313",5
"1314",1
"1315",4
"1316",4
"1317",1
"1318",4
"1319",5
"1320",1
"1321",1
"1322",1
"1323",5
"1324",5
"1325",5
"1326",5
"1327",4
"1328",1
"1329",5
"1330",1
"1331",1
"1332",5
"1333",5
"1334",5
"1335",1
"1336",5
"1337",1
"1338",1
"1339",5
"1340",1
"1341",3
"1342",1
"1343",5
"1344",5
"1345",5
"1346",5
"1347",5
"1348",5
"1349",5
"1350",5
"1351",4
"1352",5
"1353",1
"1354",3
"1355",1
"1356",4
"1357",1
"1358",1
