,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.023425467475682995,0.07397959183673468,0.3591772151898734,0.08561872909698996,0.0205761316872428,0.09049360146252286,0.06111111111111111,0.057233704292527825,0.07615230460921844,0.10260869565217393,0.09090909090909091,0.07389749702026222,0.04499274310595065,0.0738569753810082,0.09106239460370995,0.04354354354354355,0.06828193832599119,0.14634146341463414,0.07551020408163266,0.0,0.04784688995215311,0.028169014084507043,0.5424679487179487,0.05790297339593114,0.0377906976744186,0.061752988047808766,0.041237113402061855,0.2945173395193712,0.308641975308642,0.5752212389380531,0.14473684210526316,0.15418502202643172,0.04695919938414165,0.06067769897557132,0.10344827586206896,0.04417670682730924,0.039525691699604744,0.043478260869565216,0.036036036036036036,0.07100591715976332,0.11450381679389313,0.08021390374331551,0.18181818181818182,0.3333333333333333,0.0
1,0.05526756457831574,0.025510204081632647,0.34177215189873417,0.06020066889632107,0.01646090534979424,0.05758683729433273,0.0537037037037037,0.0492845786963434,0.052104208416833664,0.06434782608695652,0.0,0.05601907032181168,0.04354136429608128,0.05861664712778429,0.06239460370994941,0.03753753753753754,0.05286343612334802,0.0975609756097561,0.055782312925170066,0.0,0.05741626794258373,0.04225352112676056,0.5136217948717948,0.046948356807511735,0.026162790697674417,0.05976095617529881,0.018556701030927835,0.27380123692598296,0.4528619528619529,0.6194690265486725,0.15789473684210525,0.05286343612334802,0.04541955350269438,0.04491725768321513,0.12068965517241378,0.032128514056224904,0.05533596837944664,0.02484472049689441,0.02702702702702703,0.08875739644970414,0.05343511450381679,0.053475935828877004,0.06818181818181818,0.0,0.0
2,0.08225142904396184,0.025510204081632647,0.2879746835443037,0.09163879598662207,0.037037037037037035,0.0813528336380256,0.09814814814814814,0.09220985691573927,0.08016032064128256,0.08521739130434783,0.03636363636363636,0.08462455303933254,0.09143686502177067,0.08030480656506447,0.09443507588532885,0.07807807807807808,0.07048458149779736,0.14634146341463414,0.07414965986394559,0.0,0.06698564593301436,0.16901408450704225,0.4342948717948718,0.06885758998435054,0.03488372093023256,0.08764940239043825,0.026804123711340208,0.2115832348461361,0.37429854096520765,0.5398230088495575,0.21052631578947367,0.20704845814977973,0.04926866820631255,0.07092198581560284,0.0,0.03614457831325301,0.05138339920948617,0.07453416149068323,0.04504504504504504,0.05325443786982249,0.030534351145038167,0.1443850267379679,0.09090909090909091,0.5,0.2
3,0.05939835440290254,0.025510204081632647,0.24999999999999994,0.048160535117056855,0.02880658436213992,0.04387568555758684,0.05740740740740741,0.05087440381558028,0.04208416833667335,0.04695652173913044,0.045454545454545456,0.04410011918951132,0.052249637155297526,0.0627198124267292,0.05564924114671164,0.06756756756756757,0.04405286343612335,0.12195121951219512,0.05986394557823129,0.0,0.03827751196172249,0.1267605633802817,0.358974358974359,0.03912363067292644,0.061046511627906974,0.035856573705179286,0.0577319587628866,0.2114852404368861,0.2511223344556678,0.35398230088495575,0.19736842105263158,0.0881057268722467,0.03156274056966898,0.038613081166272656,0.05172413793103448,0.032128514056224904,0.019762845849802372,0.012422360248447206,0.0,0.04142011834319527,0.030534351145038167,0.07486631016042782,0.1590909090909091,0.0,0.0
4,0.08101361338804874,0.017857142857142853,0.26424050632911383,0.07424749163879599,0.05761316872427984,0.06489945155393054,0.07962962962962962,0.0890302066772655,0.08617234468937876,0.04521739130434783,0.01818181818181818,0.0733015494636472,0.11320754716981131,0.0627198124267292,0.07082630691399663,0.04054054054054054,0.05506607929515419,0.14634146341463414,0.058503401360544216,0.0,0.019138755980861243,0.21126760563380284,0.38274989983974356,0.04225352112676056,0.0436046511627907,0.053784860557768925,0.0288659793814433,0.2538173468689519,0.30892255892255893,0.5575221238938053,0.23684210526315788,0.11013215859030838,0.04772902232486528,0.055161544523246654,0.034482758620689655,0.02811244979919679,0.039525691699604744,0.043478260869565216,0.04504504504504504,0.047337278106508875,0.03816793893129771,0.10695187165775401,0.18181818181818182,0.3333333333333333,0.13333333333333333
5,0.07942564319899115,0.020408163265306117,0.28164556962025306,0.06354515050167224,0.04938271604938271,0.05027422303473492,0.08333333333333333,0.08426073131955485,0.050100200400801605,0.04869565217391305,0.07272727272727272,0.05899880810488677,0.1074020319303338,0.06565064478311841,0.07588532883642496,0.04954954954954956,0.059471365638766524,0.12195121951219512,0.06326530612244899,0.0,0.028708133971291867,0.15492957746478875,0.3705929487179487,0.03286384976525821,0.05232558139534883,0.045816733067729085,0.030927835051546393,0.25284859610337057,0.27272727272727276,0.495575221238938,0.06578947368421052,0.1277533039647577,0.04387990762124711,0.04964539007092199,0.034482758620689655,0.008032128514056226,0.03557312252964427,0.043478260869565216,0.02702702702702703,0.04142011834319527,0.022900763358778626,0.13903743315508021,0.11363636363636363,0.3333333333333333,0.2
6,0.07750431555771478,0.040816326530612235,0.3734177215189874,0.1197324414715719,0.04938271604938271,0.10877513711151737,0.12407407407407407,0.11605723370429252,0.10220440881763528,0.11652173913043479,0.05454545454545454,0.1102502979737783,0.13933236574746008,0.11313012895662368,0.10961214165261383,0.13813813813813813,0.0881057268722467,0.34146341463414637,0.11496598639455782,0.0,0.04784688995215311,0.16901408450704225,0.36698717948717946,0.0892018779342723,0.06976744186046512,0.06573705179282868,0.09896907216494846,0.18963797824017245,0.2491582491582492,0.4424778761061947,0.5,0.22466960352422907,0.059276366435719784,0.07092198581560284,0.15517241379310345,0.024096385542168676,0.07509881422924901,0.07453416149068323,0.02702702702702703,0.07692307692307693,0.0,0.11229946524064172,0.25,0.8333333333333334,0.0
7,0.027076894452311793,0.05612244897959183,0.22784810126582272,0.0688963210702341,0.03292181069958848,0.044789762340036565,0.11481481481481481,0.10015898251192369,0.07214428857715431,0.022608695652173914,0.0,0.066746126340882,0.13497822931785194,0.06447831184056271,0.07419898819561552,0.04504504504504504,0.05506607929515419,0.1951219512195122,0.06326530612244899,0.0,0.03349282296650718,0.1267605633802817,0.32572115384615385,0.03599374021909233,0.020348837209302327,0.03187250996015936,0.0288659793814433,0.24342951709875724,0.46857463524130194,0.495575221238938,0.23684210526315788,0.14977973568281938,0.03233256351039261,0.056737588652482275,0.05172413793103448,0.02811244979919679,0.043478260869565216,0.043478260869565216,0.036036036036036036,0.0,0.015267175572519083,0.1657754010695187,0.18181818181818182,0.0,0.26666666666666666
8,0.03632950187610473,0.07653061224489795,0.3022151898734177,0.10367892976588629,0.09876543209876543,0.06398537477148081,0.1925925925925926,0.17329093799682035,0.09218436873747494,0.04,0.03636363636363636,0.10369487485101311,0.19448476052249636,0.11137162954279015,0.13996627318718383,0.09759759759759759,0.09911894273127754,0.1951219512195122,0.10272108843537416,0.0,0.028708133971291867,0.4366197183098592,0.32912660256410253,0.07511737089201877,0.04941860465116279,0.08764940239043825,0.04329896907216495,0.2567846344766296,0.2808641975308642,0.5221238938053098,0.39473684210526316,0.2511013215859031,0.054657428791377985,0.07249802994483846,0.08620689655172414,0.02811244979919679,0.06324110671936758,0.031055900621118012,0.08108108108108109,0.05325443786982249,0.04580152671755725,0.15508021390374332,0.18181818181818182,0.3333333333333333,0.4
9,0.07964917358361846,0.017857142857142853,0.3069620253164556,0.0548494983277592,0.037037037037037035,0.04844606946983547,0.06666666666666667,0.06200317965023847,0.0781563126252505,0.026086956521739132,0.045454545454545456,0.05184743742550656,0.08853410740203192,0.05920281359906213,0.07251264755480608,0.04354354354354355,0.050660792951541855,0.07317073170731707,0.05442176870748299,0.0,0.019138755980861243,0.22535211267605634,0.3890224358974359,0.037558685446009384,0.020348837209302327,0.037848605577689244,0.024742268041237116,0.2946687662250441,0.2881593714927049,0.5752212389380531,0.17105263157894737,0.11013215859030838,0.02771362586605081,0.039401103230890466,0.05172413793103448,0.02811244979919679,0.03162055335968379,0.018633540372670808,0.04504504504504504,0.02958579881656805,0.0,0.06951871657754011,0.18181818181818182,0.0,0.2
