population,age,white,minority,tot_households,average_household_size,married_households,nonfamily_households,median_household_income,owner,renter,median_gross_rent,tot_gross_rent_as_percent_of_income,less_than_30_of_income,more_than_30_of_income,median_gross_rent_as_percent_of_income,median_n_rooms,less_than_high_school,high_school,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,employed,unemployed
35.0,53.5,0.7059620596205962,0.2940379403794038,284.0,2.37,0.5246478873239436,0.1619718309859155,141842.0,0.9762611275964391,0.02373887240356083,0.0,16.0,0.0,0.02373887240356083,0.0,6.8,0.047217537942664416,0.3220910623946037,0.21079258010118043,0.1399662731871838,0.03541315345699832,0.0,0.6578947368421053,0.023026315789473683
93.0,41.6,0.9016393442622951,0.09836065573770492,304.0,2.61,0.6151315789473685,0.27960526315789475,89688.0,0.7591424968474149,0.2408575031525851,1850.0,61.0,0.0416141235813367,0.03530895334174023,28.8,5.4,0.059964726631393295,0.14462081128747795,0.2257495590828924,0.10582010582010581,0.026455026455026454,0.02821869488536155,0.6995073891625616,0.008210180623973728
206.0,55.9,0.8817987152034261,0.11820128479657388,1010.0,2.3,0.502970297029703,0.3782178217821782,70814.0,0.7675118177911474,0.2324881822088526,1575.0,220.0,0.024924795874516546,0.04641168886978943,40.0,5.8,0.03506787330316742,0.12726244343891402,0.3223981900452489,0.13065610859728508,0.0333710407239819,0.024321266968325792,0.43827466534457116,0.026772434308378782
60.0,33.7,0.8660328435609335,0.13396715643906656,554.0,2.09,0.5884476534296029,0.3898916967509025,96985.0,0.6050129645635264,0.3949870354364736,1477.0,257.0,0.1348314606741573,0.07346585998271392,19.1,4.5,0.03112033195020747,0.12551867219917012,0.26348547717842324,0.15975103734439833,0.011410788381742738,0.0,0.7286384976525822,0.046948356807511735
235.0,45.6,0.4837748344370861,0.5162251655629139,1061.0,2.77,0.4825636192271442,0.2469368520263902,79855.0,0.6950306330837305,0.3049693669162696,1696.0,309.0,0.042545949625595644,0.055820285908781485,31.7,5.2,0.09626128061882251,0.16458960034379028,0.3111302105715514,0.05930382466695316,0.01675977653631285,0.004727116458960034,0.6209833526906697,0.031746031746031744
47.0,55.4,0.6666666666666666,0.3333333333333333,222.0,2.46,0.3918918918918919,0.43243243243243246,54559.0,0.9084249084249084,0.09157509157509157,0.0,38.0,0.0347985347985348,0.02197802197802198,0.0,5.0,0.1483050847457627,0.13135593220338984,0.24152542372881355,0.2076271186440678,0.0,0.0,0.48046875,0.0546875
90.0,48.3,0.7180661577608143,0.2819338422391858,686.0,2.77,0.4329446064139942,0.24198250728862974,71042.0,0.8223510806536637,0.1776489193463363,0.0,153.0,0.0,0.05166051660516605,34.2,6.5,0.20854591836734693,0.2653061224489796,0.16581632653061223,0.06951530612244898,0.0,0.03443877551020408,0.4755628775398133,0.03185063152114223
94.0,46.0,0.9051212938005391,0.09487870619946091,650.0,2.83,0.5584615384615385,0.2169230769230769,78750.0,0.8582292232482347,0.14177077675176533,1500.0,112.0,0.042911461162411735,0.017925040738728953,19.5,5.0,0.09579955784819455,0.19454679439941047,0.2505526897568165,0.061164333087693444,0.0,0.012527634487840826,0.5336105336105336,0.0
138.0,25.3,0.4669491525423729,0.5330508474576271,272.0,4.27,0.5073529411764706,0.08823529411764706,38889.0,0.46770025839793283,0.5322997416020672,1354.0,147.0,0.03962101636520241,0.07579672695951765,47.5,4.3,0.5084745762711864,0.15932203389830507,0.08305084745762711,0.00847457627118644,0.005084745762711864,0.0,0.5969945355191257,0.09699453551912568
239.0,38.9,0.30660820544942063,0.6933917945505794,987.0,3.17,0.53596757852077,0.19858156028368795,86695.0,0.808884627676574,0.191115372323426,1963.0,186.0,0.03483541067433685,0.024608501118568233,23.8,5.1,0.10384615384615385,0.2517094017094017,0.22905982905982905,0.09957264957264957,0.020512820512820513,0.01581196581196581,0.5660592255125285,0.04138192862566439
190.0,26.4,0.28652019002375295,0.713479809976247,917.0,3.63,0.44383860414394766,0.2857142857142857,34668.0,0.15520864605223655,0.8447913539477634,1113.0,791.0,0.05013509456619634,0.18012608826178325,41.1,3.5,0.4221243808475509,0.18161805173362686,0.08860759493670886,0.03467253714914695,0.00550357732526142,0.00275178866263071,0.6631385181776346,0.06948918545789232
85.0,29.0,0.424090338770389,0.5759096612296111,157.0,4.36,0.554140127388535,0.08917197452229299,37411.0,0.43567251461988304,0.564327485380117,1075.0,86.0,0.027777777777777776,0.05847953216374269,40.9,4.3,0.5692307692307692,0.25384615384615383,0.023076923076923078,0.0,0.0,0.0,0.53125,0.083984375
143.0,30.9,0.08225301743406348,0.9177469825659366,530.0,4.19,0.6226415094339622,0.06792452830188679,44167.0,0.17117117117117117,0.8288288288288288,1105.0,454.0,0.08198198198198198,0.11666666666666667,50.0,4.0,0.329156223893066,0.1971595655806182,0.19548872180451127,0.04344193817878028,0.0,0.0,0.6601941747572816,0.06796116504854369
54.0,37.2,0.3017241379310345,0.6982758620689655,307.0,2.5,0.40390879478827363,0.3811074918566775,37188.0,0.4132985658409387,0.5867014341590613,1567.0,161.0,0.08083441981747067,0.1290743155149935,50.0,4.7,0.2870036101083033,0.08303249097472924,0.09386281588447654,0.0,0.0,0.0,0.5322834645669291,0.14803149606299212
111.0,28.9,0.5699588477366255,0.43004115226337447,455.0,4.27,0.5164835164835165,0.11868131868131868,0.0,0.6203703703703703,0.37962962962962965,1158.0,198.0,0.0051440329218107,0.0823045267489712,50.0,4.8,0.4355716878402904,0.3484573502722323,0.024500907441016333,0.0,0.0,0.0,0.45866666666666667,0.06133333333333333
79.0,33.1,0.42,0.58,551.0,3.11,0.4010889292196007,0.35390199637023595,56901.0,0.5221445221445221,0.47785547785547783,1043.0,325.0,0.10198135198135198,0.08741258741258741,25.8,3.9,0.24879614767255218,0.12520064205457465,0.3073836276083467,0.0971107544141252,0.0,0.0,0.6398852223816356,0.05236728837876614
106.0,34.9,0.12254591513616213,0.8774540848638379,863.0,3.21,0.30359212050984935,0.2398609501738123,47083.0,0.4320809248554913,0.5679190751445087,1156.0,498.0,0.0805635838150289,0.09429190751445087,31.0,3.6,0.1978082191780822,0.13315068493150686,0.19232876712328767,0.01863013698630137,0.0,0.0,0.6849183477425552,0.09750240153698367
96.0,35.8,0.32603305785123965,0.6739669421487603,790.0,3.05,0.34810126582278483,0.41139240506329117,49762.0,0.4474885844748858,0.5525114155251142,1722.0,517.0,0.061851390618513906,0.1403071814030718,44.7,4.6,0.2583479789103691,0.1546572934973638,0.19039250146455772,0.012302284710017574,0.00995899238429994,0.0,0.6588827838827839,0.03708791208791209
76.0,41.3,0.3281853281853282,0.6718146718146718,260.0,2.97,0.5153846153846153,0.2653846153846154,78393.0,0.805699481865285,0.19430051813471502,1519.0,61.0,0.029792746113989636,0.04922279792746114,39.7,5.2,0.21061946902654868,0.09557522123893805,0.23008849557522124,0.01415929203539823,0.0,0.0,0.5596774193548387,0.0467741935483871
85.0,30.7,0.22487223168654175,0.7751277683134583,305.0,3.4,0.521311475409836,0.23934426229508196,51367.0,0.5664739884393064,0.43352601156069365,2057.0,138.0,0.00674373795761079,0.06840077071290944,50.0,5.4,0.06697819314641744,0.15109034267912771,0.1308411214953271,0.09813084112149532,0.0,0.018691588785046728,0.5816582914572864,0.04648241206030151
145.0,50.8,0.8625678119349005,0.13743218806509946,584.0,2.76,0.601027397260274,0.2962328767123288,94306.0,0.9132589838909542,0.08674101610904585,2161.0,64.0,0.004337050805452293,0.02664188351920694,50.0,6.2,0.020883534136546186,0.19759036144578312,0.2883534136546185,0.0570281124497992,0.07630522088353414,0.046586345381526104,0.5309352517985612,0.04748201438848921
104.0,50.7,0.30153121319199055,0.6984687868080094,323.0,2.61,0.46439628482972134,0.37770897832817335,73750.0,0.8175355450236966,0.18246445497630331,2118.0,75.0,0.0071090047393364926,0.07819905213270142,50.0,5.7,0.08507462686567165,0.12835820895522387,0.35074626865671643,0.01791044776119403,0.005970149253731343,0.0,0.5478374836173001,0.00655307994757536
238.0,32.3,0.46183389342294767,0.5381661065770523,537.0,3.85,0.5884543761638734,0.19925512104283055,61058.0,0.49878934624697335,0.5012106537530266,1285.0,230.0,0.03486682808716707,0.06634382566585957,34.3,4.8,0.2043956043956044,0.24395604395604395,0.20366300366300366,0.03882783882783883,0.023443223443223443,0.004395604395604396,0.5718654434250765,0.05565749235474006
75.0,34.4,0.5543608124253285,0.44563918757467147,211.0,3.91,0.41706161137440756,0.052132701421800945,42292.0,0.15878787878787878,0.8412121212121212,1108.0,183.0,0.10424242424242425,0.11757575757575757,31.7,3.4,0.5984990619136961,0.14634146341463414,0.09943714821763602,0.0,0.0,0.0,0.7410852713178294,0.0
67.0,32.3,0.4634920634920635,0.5365079365079365,154.0,4.09,0.577922077922078,0.14285714285714285,46500.0,0.6666666666666666,0.3333333333333333,1279.0,52.0,0.0,0.08253968253968254,50.0,5.3,0.5517241379310345,0.23891625615763548,0.0,0.0,0.0,0.0,0.3655705996131528,0.13539651837524178
107.0,37.4,0.4688847812692545,0.5311152187307455,400.0,3.95,0.335,0.065,62955.0,0.5506329113924051,0.44936708860759494,1166.0,145.0,0.013291139240506329,0.07848101265822785,43.8,5.0,0.32753623188405795,0.23864734299516907,0.09855072463768116,0.08985507246376812,0.0,0.0,0.45185185185185184,0.11934156378600823
313.0,34.6,0.6778857549182271,0.32211424508177294,995.0,4.03,0.6904522613065327,0.13366834170854272,89922.0,0.8466716529543755,0.15332834704562454,2333.0,129.0,0.008227374719521317,0.009723261032161555,50.0,6.2,0.22899243329350857,0.21027479091995221,0.19036240541616886,0.054958183990442055,0.021107128634010354,0.0015929908403026682,0.5871446229913473,0.019777503090234856
