population,age,white,minority,tot_households,average_household_size,married_households,nonfamily_households,median_household_income,owner,renter,median_gross_rent,tot_gross_rent_as_percent_of_income,less_than_30_of_income,more_than_30_of_income,median_gross_rent_as_percent_of_income,median_n_rooms,less_than_high_school,high_school,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,employed,unemployed
173.0,51.3,0.4441072331815883,0.5558927668184117,725.0,2.67,0.5682758620689655,0.32413793103448274,101298.0,0.7589055240061952,0.24109447599380485,1861.0,167.0,0.02942694889003614,0.03923593185338152,43.4,6.1,0.10595611285266458,0.16865203761755485,0.3360501567398119,0.1304075235109718,0.03510971786833856,0.01818181818181818,0.5220377790497996,0.048082427017744706
137.0,44.0,0.5775089605734767,0.4224910394265233,711.0,2.94,0.5625879043600562,0.279887482419128,187957.0,0.6091734352603918,0.3908265647396082,2398.0,271.0,0.0817009077878643,0.03917821309125657,15.5,6.0,0.014268727705112961,0.03151010701545779,0.47265160523186683,0.1813317479191439,0.03151010701545779,0.03864447086801427,0.6271660145332588,0.014533258803801007
60.0,34.9,0.7976190476190477,0.20238095238095238,406.0,2.9,0.6354679802955665,0.26354679802955666,173382.0,0.9030612244897959,0.09693877551020408,0.0,47.0,0.039965986394557826,0.0,23.8,6.5,0.0,0.07103825136612021,0.5355191256830601,0.15081967213114755,0.0633879781420765,0.020765027322404372,0.7453551912568306,0.0
26.0,50.9,0.8052738336713996,0.1947261663286004,234.0,2.11,0.7094017094017094,0.20085470085470086,170049.0,0.6713995943204868,0.3286004056795132,0.0,68.0,0.13793103448275862,0.0,0.0,6.3,0.0,0.0,0.34579439252336447,0.4369158878504673,0.02336448598130841,0.0,0.6334841628959276,0.0
57.0,49.5,0.3431174089068826,0.6568825910931174,236.0,4.19,0.538135593220339,0.17796610169491525,230517.0,0.9686234817813765,0.03137651821862348,0.0,16.0,0.0,0.016194331983805668,0.0,8.1,0.0,0.0,0.3351206434316354,0.15683646112600536,0.26005361930294907,0.12064343163538874,0.5721649484536082,0.06958762886597938
66.0,33.4,0.4575757575757576,0.5424242424242425,446.0,3.7,0.6614349775784754,0.13452914798206278,129891.0,0.9503030303030303,0.0496969696969697,0.0,37.0,0.022424242424242423,0.0,0.0,7.9,0.09138110072689512,0.10384215991692627,0.3032191069574247,0.1474558670820353,0.11214953271028037,0.030114226375908618,0.5386363636363637,0.07196969696969698
43.0,54.2,0.478844169246646,0.5211558307533539,343.0,2.83,0.641399416909621,0.3119533527696793,167350.0,0.9494324045407637,0.05056759545923633,0.0,21.0,0.0,0.021671826625386997,0.0,7.0,0.0,0.17715019255455713,0.25673940949935814,0.2554557124518614,0.03080872913992298,0.03080872913992298,0.534965034965035,0.0
29.0,47.5,0.3102766798418972,0.6897233201581028,203.0,2.49,0.6157635467980296,0.31527093596059114,210391.0,0.8913043478260869,0.10869565217391304,1798.0,37.0,0.07312252964426877,0.0,14.9,7.1,0.052763819095477386,0.01507537688442211,0.3316582914572864,0.23366834170854273,0.1457286432160804,0.16834170854271358,0.8223844282238443,0.0
49.0,51.2,0.3858751279426817,0.6141248720573184,306.0,3.19,0.6568627450980392,0.21895424836601307,235242.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.02280501710376283,0.4823261117445838,0.2919042189281642,0.0661345496009122,0.02280501710376283,0.6245954692556634,0.07659115426105717
85.0,45.2,0.5766233766233766,0.42337662337662335,511.0,2.98,0.7925636007827789,0.12133072407045009,234141.0,0.958634274458306,0.04136572554169402,0.0,27.0,0.00984898227183191,0.0,0.0,7.3,0.0,0.048503611971104234,0.4664602683178535,0.1568627450980392,0.21775025799793601,0.0,0.652668416447944,0.0
34.0,55.2,0.8631921824104235,0.13680781758957655,249.0,2.47,0.4578313253012048,0.24497991967871485,110380.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.06293706293706294,0.02564102564102564,0.5291375291375291,0.10955710955710955,0.10722610722610723,0.0,0.4669187145557656,0.0
34.0,48.4,0.2055393586005831,0.7944606413994169,265.0,2.53,0.7924528301886793,0.10943396226415095,146005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.02835538752362949,0.08695652173913043,0.28166351606805295,0.06805293005671077,0.13610586011342155,0.0,0.6526138279932546,0.045531197301854974
73.0,57.8,0.7409144196951934,0.25908558030480655,338.0,2.52,0.7130177514792899,0.21005917159763313,132232.0,0.8323563892145369,0.16764361078546308,3501.0,39.0,0.01992966002344666,0.015240328253223915,28.6,6.6,0.023703703703703703,0.0,0.52,0.22666666666666666,0.03851851851851852,0.013333333333333334,0.46647230320699706,0.021865889212827987
105.0,39.8,0.36878539962240403,0.631214600377596,470.0,3.06,0.6212765957446809,0.14893617021276595,157614.0,0.74375,0.25625,1779.0,107.0,0.07083333333333333,0.003472222222222222,14.8,5.9,0.04446742502585315,0.1592554291623578,0.2750775594622544,0.1468459152016546,0.09203722854188211,0.10341261633919338,0.5886792452830188,0.04150943396226415
130.0,44.3,0.5313333333333333,0.4686666666666667,503.0,2.98,0.6540755467196819,0.17892644135188868,130598.0,0.7233333333333334,0.27666666666666667,3068.0,136.0,0.036,0.04066666666666666,31.8,5.6,0.05647517039922103,0.1587147030185005,0.3505355404089581,0.1733203505355404,0.09055501460564752,0.03213242453748783,0.6885106382978723,0.01872340425531915
63.0,35.7,0.5958005249343832,0.4041994750656168,449.0,2.55,0.4766146993318486,0.4922048997772829,91771.0,0.7716535433070866,0.2283464566929134,2527.0,140.0,0.06386701662292213,0.05861767279090114,28.5,5.0,0.11604938271604938,0.020987654320987655,0.4654320987654321,0.19876543209876543,0.0,0.07160493827160494,0.6301204819277109,0.04819277108433735
111.0,37.3,0.6363146551724138,0.3636853448275862,662.0,2.78,0.3716012084592145,0.4350453172205438,127045.0,0.6001088139281828,0.3998911860718172,2343.0,280.0,0.11099020674646355,0.041349292709466814,19.5,5.2,0.0329512893982808,0.0651862464183381,0.3868194842406877,0.15329512893982808,0.055873925501432664,0.020773638968481375,0.7147435897435898,0.0
72.0,38.7,0.6031528444139822,0.3968471555860178,557.0,2.61,0.4524236983842011,0.236983842010772,110583.0,0.7684355616815989,0.2315644383184011,0.0,147.0,0.06616126809097174,0.03514817367332874,21.4,6.0,0.034317637669592976,0.0893854748603352,0.515562649640862,0.11971268954509177,0.02713487629688747,0.03990422984836393,0.7186544342507645,0.02522935779816514
76.0,49.1,0.46199701937406856,0.5380029806259314,465.0,2.89,0.40860215053763443,0.3161290322580645,87719.0,0.8114754098360656,0.1885245901639344,1593.0,128.0,0.06333830104321908,0.021609538002980627,22.8,6.2,0.11393596986817325,0.18455743879472694,0.3502824858757062,0.0800376647834275,0.0,0.027306967984934087,0.5753105590062112,0.024844720496894408
46.0,38.2,0.4216101694915254,0.5783898305084746,295.0,3.2,0.7491525423728813,0.11186440677966102,175917.0,0.7065677966101694,0.2934322033898305,1471.0,100.0,0.1059322033898305,0.0,17.4,5.7,0.02812939521800281,0.02812939521800281,0.21378340365682139,0.18565400843881857,0.030942334739803096,0.057665260196905765,0.8101415094339622,0.036556603773584904
119.0,46.4,0.1460800902425268,0.8539199097574732,496.0,3.57,0.3245967741935484,0.30443548387096775,63583.0,0.49294980259447263,0.5070501974055274,1483.0,239.0,0.047941342357586014,0.08685843203609701,50.0,5.0,0.28717598908594816,0.24829467939972716,0.17394270122783084,0.04433833560709413,0.005457025920873124,0.015006821282401092,0.6194462330972311,0.0360592401802962
62.0,37.9,0.14580801944106925,0.8541919805589308,246.0,3.35,0.6016260162601627,0.11788617886178862,54559.0,0.7229647630619684,0.2770352369380316,1134.0,47.0,0.0,0.05710814094775213,50.0,5.1,0.07971014492753623,0.3170289855072464,0.26268115942028986,0.014492753623188406,0.0,0.0,0.5126050420168067,0.11484593837535013
118.0,43.8,0.25898203592814373,0.7410179640718563,400.0,3.28,0.4175,0.2775,76500.0,0.8140243902439024,0.18597560975609756,1765.0,94.0,0.04344512195121951,0.028201219512195123,28.8,4.9,0.22497420020639836,0.09494324045407637,0.09700722394220847,0.12899896800825594,0.0,0.0,0.514743049705139,0.03454085930918281
119.0,40.1,0.13783783783783785,0.8621621621621621,399.0,3.71,0.44611528822055135,0.23057644110275688,59395.0,0.7027027027027027,0.2972972972972973,2534.0,125.0,0.011486486486486487,0.07297297297297298,50.0,4.9,0.33895446880269814,0.23355817875210794,0.10370994940978077,0.03625632377740304,0.01433389544688027,0.006745362563237774,0.6411446249033256,0.04717710750193349
112.0,35.9,0.2102834541858932,0.7897165458141068,342.0,4.11,0.3684210526315789,0.3742690058479532,59732.0,0.6678520625889047,0.33214793741109533,991.0,133.0,0.01991465149359886,0.0561877667140825,45.0,4.5,0.2986899563318777,0.16244541484716157,0.15109170305676856,0.06026200873362445,0.008733624454148471,0.0,0.5697674418604651,0.0625
37.0,52.6,0.5698924731182796,0.43010752688172044,314.0,2.07,0.5254777070063694,0.35668789808917195,76228.0,0.7219662058371735,0.2780337941628264,1750.0,80.0,0.06912442396313365,0.030721966205837174,25.2,6.0,0.17829457364341086,0.060077519379844964,0.38953488372093026,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.7263157894736842,0.0
67.0,34.1,0.3645390070921986,0.6354609929078014,571.0,2.42,0.3274956217162872,0.4395796847635727,102650.0,0.6192196531791907,0.38078034682080925,1974.0,237.0,0.11560693641618497,0.05563583815028902,26.2,4.9,0.08779264214046822,0.047658862876254184,0.479933110367893,0.12123745819397994,0.0,0.0,0.6682501979414094,0.0332541567695962
56.0,46.0,0.3593611357586513,0.6406388642413487,293.0,3.81,0.8293515358361775,0.11604095563139932,0.0,0.7735004476275739,0.22649955237242614,0.0,78.0,0.010743061772605193,0.05908683974932856,44.1,6.0,0.1050328227571116,0.036105032822757115,0.2210065645514223,0.16630196936542668,0.02735229759299781,0.014223194748358862,0.6472424557752341,0.03433922996878252
55.0,35.6,0.33810888252148996,0.66189111747851,379.0,2.76,0.45646437994722955,0.44591029023746703,103661.0,0.46131805157593125,0.5386819484240688,2014.0,212.0,0.12989493791786055,0.0725883476599809,22.5,5.1,0.07384230287859825,0.03254067584480601,0.5081351689612015,0.08385481852315395,0.023779724655819776,0.0,0.7069672131147541,0.06352459016393443
52.0,39.0,0.40488841657810837,0.5951115834218916,289.0,3.26,0.7923875432525952,0.15916955017301038,177917.0,0.8299681190223167,0.17003188097768332,2250.0,53.0,0.04144527098831031,0.01487778958554729,25.2,6.1,0.12220566318926974,0.05812220566318927,0.4366616989567809,0.17138599105812222,0.08941877794336811,0.026825633383010434,0.6356382978723404,0.0
50.0,50.5,0.36046511627906974,0.6395348837209303,275.0,3.75,0.5563636363636364,0.16,111655.0,0.9718992248062015,0.02810077519379845,0.0,17.0,0.011627906976744186,0.0048449612403100775,0.0,5.8,0.14028776978417265,0.2446043165467626,0.19544364508393286,0.0803357314148681,0.0407673860911271,0.0407673860911271,0.45794392523364486,0.0
52.0,56.2,0.2149080348499516,0.7850919651500484,363.0,2.85,0.5895316804407713,0.26170798898071623,120888.0,0.9128751210067764,0.08712487899322362,0.0,20.0,0.01936108422071636,0.0,0.0,6.3,0.13399503722084366,0.1588089330024814,0.3387096774193548,0.11042183622828784,0.08684863523573201,0.018610421836228287,0.5044510385756676,0.06231454005934718
57.0,50.5,0.22894333843797857,0.7710566615620215,340.0,3.84,0.538235294117647,0.3058823529411765,49929.0,0.25803981623277183,0.7419601837672282,1615.0,156.0,0.03751914241960184,0.08192955589586524,43.1,4.9,0.2463157894736842,0.25157894736842107,0.14736842105263157,0.029473684210526315,0.0,0.0,0.4929444967074318,0.01599247412982126
73.0,48.5,0.35357368753953194,0.6464263124604681,525.0,3.01,0.44,0.4266666666666667,83772.0,0.6166982922201139,0.38330170777988615,2280.0,219.0,0.0683111954459203,0.061353573687539534,28.6,5.1,0.13116057233704292,0.1422893481717011,0.3235294117647059,0.0,0.07313195548489666,0.006359300476947536,0.7065368567454798,0.048678720445062586
67.0,38.3,0.5990888382687927,0.4009111617312073,515.0,2.56,0.5339805825242718,0.3553398058252427,97528.0,0.7524677296886864,0.24753227031131358,1701.0,162.0,0.0463173880030372,0.06529992406985573,38.5,6.2,0.026600985221674877,0.07684729064039408,0.34679802955665023,0.10935960591133005,0.04630541871921182,0.06699507389162561,0.7439846005774784,0.03849855630413859
55.0,35.3,0.3195364238410596,0.6804635761589404,441.0,2.7,0.47619047619047616,0.4217687074829932,91726.0,0.5453781512605042,0.4546218487394958,1364.0,159.0,0.10420168067226891,0.01764705882352941,26.1,5.1,0.06368715083798883,0.13631284916201117,0.28268156424581004,0.1418994413407821,0.01675977653631285,0.0223463687150838,0.6487523992322457,0.05662188099808062
