white,minority,median_household_income,less_than_high_school,high_school,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,employed,unemployed
0.4441072331815883,0.5558927668184117,101298.0,0.10595611285266458,0.16865203761755485,0.3360501567398119,0.1304075235109718,0.03510971786833856,0.01818181818181818,0.5220377790497996,0.048082427017744706
0.5775089605734767,0.4224910394265233,187957.0,0.014268727705112961,0.03151010701545779,0.47265160523186683,0.1813317479191439,0.03151010701545779,0.03864447086801427,0.6271660145332588,0.014533258803801007
0.7976190476190477,0.20238095238095238,173382.0,0.0,0.07103825136612021,0.5355191256830601,0.15081967213114755,0.0633879781420765,0.020765027322404372,0.7453551912568306,0.0
0.8052738336713996,0.1947261663286004,170049.0,0.0,0.0,0.34579439252336447,0.4369158878504673,0.02336448598130841,0.0,0.6334841628959276,0.0
0.3431174089068826,0.6568825910931174,230517.0,0.0,0.0,0.3351206434316354,0.15683646112600536,0.26005361930294907,0.12064343163538874,0.5721649484536082,0.06958762886597938
0.4575757575757576,0.5424242424242425,129891.0,0.09138110072689512,0.10384215991692627,0.3032191069574247,0.1474558670820353,0.11214953271028037,0.030114226375908618,0.5386363636363637,0.07196969696969698
0.478844169246646,0.5211558307533539,167350.0,0.0,0.17715019255455713,0.25673940949935814,0.2554557124518614,0.03080872913992298,0.03080872913992298,0.534965034965035,0.0
0.3102766798418972,0.6897233201581028,210391.0,0.052763819095477386,0.01507537688442211,0.3316582914572864,0.23366834170854273,0.1457286432160804,0.16834170854271358,0.8223844282238443,0.0
0.3858751279426817,0.6141248720573184,235242.0,0.0,0.02280501710376283,0.4823261117445838,0.2919042189281642,0.0661345496009122,0.02280501710376283,0.6245954692556634,0.07659115426105717
0.5766233766233766,0.42337662337662335,234141.0,0.0,0.048503611971104234,0.4664602683178535,0.1568627450980392,0.21775025799793601,0.0,0.652668416447944,0.0
0.8631921824104235,0.13680781758957655,110380.0,0.06293706293706294,0.02564102564102564,0.5291375291375291,0.10955710955710955,0.10722610722610723,0.0,0.4669187145557656,0.0
0.2055393586005831,0.7944606413994169,146005.0,0.02835538752362949,0.08695652173913043,0.28166351606805295,0.06805293005671077,0.13610586011342155,0.0,0.6526138279932546,0.045531197301854974
0.7409144196951934,0.25908558030480655,132232.0,0.023703703703703703,0.0,0.52,0.22666666666666666,0.03851851851851852,0.013333333333333334,0.46647230320699706,0.021865889212827987
0.36878539962240403,0.631214600377596,157614.0,0.04446742502585315,0.1592554291623578,0.2750775594622544,0.1468459152016546,0.09203722854188211,0.10341261633919338,0.5886792452830188,0.04150943396226415
0.5313333333333333,0.4686666666666667,130598.0,0.05647517039922103,0.1587147030185005,0.3505355404089581,0.1733203505355404,0.09055501460564752,0.03213242453748783,0.6885106382978723,0.01872340425531915
0.5958005249343832,0.4041994750656168,91771.0,0.11604938271604938,0.020987654320987655,0.4654320987654321,0.19876543209876543,0.0,0.07160493827160494,0.6301204819277109,0.04819277108433735
0.6363146551724138,0.3636853448275862,127045.0,0.0329512893982808,0.0651862464183381,0.3868194842406877,0.15329512893982808,0.055873925501432664,0.020773638968481375,0.7147435897435898,0.0
0.6031528444139822,0.3968471555860178,110583.0,0.034317637669592976,0.0893854748603352,0.515562649640862,0.11971268954509177,0.02713487629688747,0.03990422984836393,0.7186544342507645,0.02522935779816514
0.46199701937406856,0.5380029806259314,87719.0,0.11393596986817325,0.18455743879472694,0.3502824858757062,0.0800376647834275,0.0,0.027306967984934087,0.5753105590062112,0.024844720496894408
0.4216101694915254,0.5783898305084746,175917.0,0.02812939521800281,0.02812939521800281,0.21378340365682139,0.18565400843881857,0.030942334739803096,0.057665260196905765,0.8101415094339622,0.036556603773584904
0.1460800902425268,0.8539199097574732,63583.0,0.28717598908594816,0.24829467939972716,0.17394270122783084,0.04433833560709413,0.005457025920873124,0.015006821282401092,0.6194462330972311,0.0360592401802962
0.14580801944106925,0.8541919805589308,54559.0,0.07971014492753623,0.3170289855072464,0.26268115942028986,0.014492753623188406,0.0,0.0,0.5126050420168067,0.11484593837535013
0.25898203592814373,0.7410179640718563,76500.0,0.22497420020639836,0.09494324045407637,0.09700722394220847,0.12899896800825594,0.0,0.0,0.514743049705139,0.03454085930918281
0.13783783783783785,0.8621621621621621,59395.0,0.33895446880269814,0.23355817875210794,0.10370994940978077,0.03625632377740304,0.01433389544688027,0.006745362563237774,0.6411446249033256,0.04717710750193349
0.2102834541858932,0.7897165458141068,59732.0,0.2986899563318777,0.16244541484716157,0.15109170305676856,0.06026200873362445,0.008733624454148471,0.0,0.5697674418604651,0.0625
0.5698924731182796,0.43010752688172044,76228.0,0.17829457364341086,0.060077519379844964,0.38953488372093026,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.7263157894736842,0.0
0.3645390070921986,0.6354609929078014,102650.0,0.08779264214046822,0.047658862876254184,0.479933110367893,0.12123745819397994,0.0,0.0,0.6682501979414094,0.0332541567695962
