population,age,white,minority,tot_households,average_household_size,married_households,nonfamily_households,median_household_income,owner,renter,median_gross_rent,tot_gross_rent_as_percent_of_income,less_than_30_of_income,more_than_30_of_income,median_gross_rent_as_percent_of_income,median_n_rooms,less_than_high_school,high_school,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,employed,unemployed
35.0,56.5,0.697986577181208,0.30201342281879195,400.0,1.33,0.1875,0.8125,69028.0,0.4680451127819549,0.5319548872180451,1343.0,198.0,0.20864661654135339,0.08082706766917293,27.8,2.5,0.0,0.022413793103448276,0.33620689655172414,0.3086206896551724,0.07931034482758621,0.03793103448275862,0.4949664429530201,0.09563758389261745
66.0,37.9,0.8741784037558685,0.12582159624413145,659.0,1.58,0.21699544764795145,0.669195751138088,70924.0,0.3940556088207095,0.6059443911792906,1295.0,445.0,0.22914669223394055,0.1236816874400767,27.3,3.4,0.011811023622047244,0.08267716535433071,0.30708661417322836,0.11614173228346457,0.16830708661417323,0.14960629921259844,0.819718309859155,0.023474178403755867
60.0,43.1,0.9294947121034077,0.07050528789659224,505.0,1.69,0.3683168316831683,0.6316831683168317,111028.0,0.654524089306698,0.345475910693302,1411.0,204.0,0.1245593419506463,0.0799059929494712,25.9,4.8,0.0,0.01734820322180917,0.34944237918215615,0.298636926889715,0.20446096654275092,0.08426270136307311,0.6187648456057007,0.030878859857482184
55.0,30.5,0.85,0.15,470.0,1.79,0.2851063829787234,0.5659574468085107,104423.0,0.6345238095238095,0.36547619047619045,1771.0,186.0,0.16904761904761906,0.05238095238095238,22.5,4.7,0.0,0.0,0.48125,0.1640625,0.2671875,0.015625,0.8884120171673819,0.0
66.0,31.6,0.7913610431947841,0.20863895680521596,640.0,1.9,0.1734375,0.753125,93235.0,0.37067545304777594,0.6293245469522241,1466.0,522.0,0.2940691927512356,0.13591433278418452,21.8,3.0,0.04303086997193639,0.02806361085126286,0.4883068288119738,0.13002806361085126,0.20860617399438727,0.040224508886810104,0.83271719038817,0.019408502772643253
66.0,35.1,0.926006528835691,0.07399347116430903,566.0,1.62,0.19257950530035337,0.7614840989399293,78750.0,0.4624591947769314,0.5375408052230686,1423.0,360.0,0.16757344940152338,0.19912948857453755,31.5,3.5,0.0,0.0,0.30818414322250637,0.31841432225063937,0.10741687979539642,0.10869565217391304,0.7267441860465116,0.04883720930232558
92.0,29.9,0.7636566332218506,0.23634336677814938,280.0,2.34,0.35714285714285715,0.5642857142857143,80208.0,0.5725190839694656,0.42748091603053434,1410.0,102.0,0.1267175572519084,0.02900763358778626,25.8,3.4,0.09768211920529801,0.09602649006622517,0.3609271523178808,0.1870860927152318,0.076158940397351,0.09437086092715231,0.609511889862328,0.011264080100125156
75.0,35.5,0.8147590361445783,0.1852409638554217,472.0,2.81,0.6377118644067796,0.3622881355932203,155741.0,0.8019578313253012,0.1980421686746988,1574.0,118.0,0.04216867469879518,0.038403614457831324,28.9,5.3,0.0,0.027251184834123223,0.22037914691943128,0.26421800947867297,0.19075829383886256,0.23222748815165878,0.7173447537473233,0.023554603854389723
29.0,34.1,0.37027027027027026,0.6297297297297297,265.0,2.79,0.16981132075471697,0.5622641509433962,92386.0,0.55,0.45,1161.0,99.0,0.06756756756756757,0.06621621621621622,29.9,4.8,0.26305609284332687,0.2572533849129594,0.26499032882011603,0.21470019342359767,0.0,0.0,0.7086614173228346,0.0
45.0,31.0,0.4439918533604888,0.5560081466395111,375.0,2.62,0.136,0.616,76732.0,0.4175152749490835,0.5824847250509165,1123.0,210.0,0.18024439918533605,0.03360488798370672,14.4,4.8,0.08307692307692308,0.2,0.5261538461538462,0.023076923076923078,0.033846153846153845,0.021538461538461538,0.6126126126126126,0.08494208494208494
53.0,34.6,0.7407407407407407,0.25925925925925924,420.0,2.89,0.4714285714285714,0.5285714285714286,112188.0,0.5209876543209877,0.47901234567901235,1732.0,175.0,0.07654320987654321,0.04609053497942387,23.0,5.3,0.09969481180061038,0.06408952187182096,0.3540183112919634,0.12207527975584945,0.10071210579857579,0.15869786368260427,0.7424242424242424,0.015151515151515152
