white,minority,median_household_income,less_than_high_school,high_school,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,employed,unemployed
0.0,1.0,22552.0,0.11271676300578035,0.2023121387283237,0.02601156069364162,0.1329479768786127,0.0,0.04046242774566474,0.35784313725490197,0.23774509803921567
0.0,1.0,0.0,0.07636363636363637,0.23454545454545456,0.14909090909090908,0.0,0.06909090909090909,0.0,0.4483306836248013,0.1669316375198728
0.0,1.0,44947.0,0.0849539406345957,0.172978505629478,0.23848515864892528,0.07267144319344933,0.01330603889457523,0.0,0.6193078324225865,0.05555555555555555
0.9116161616161617,0.08838383838383838,81382.0,0.11021505376344086,0.16129032258064516,0.13709677419354838,0.14516129032258066,0.0,0.0,0.3813131313131313,0.03787878787878788
0.7149606299212599,0.28503937007874014,50227.0,0.0,0.3235294117647059,0.20955882352941177,0.03676470588235294,0.0,0.0,0.7687188019966722,0.0
0.6788399570354458,0.32116004296455425,81467.0,0.049679487179487176,0.22756410256410256,0.26282051282051283,0.14423076923076922,0.052884615384615384,0.0,0.5517730496453901,0.019858156028368795
0.6608344549125168,0.3391655450874832,205833.0,0.0,0.03917525773195876,0.2288659793814433,0.27835051546391754,0.21443298969072164,0.049484536082474224,0.7877758913412564,0.0
0.9193717277486911,0.0806282722513089,65347.0,0.09060955518945635,0.30477759472817134,0.11532125205930807,0.018121911037891267,0.0,0.0,0.5136138613861386,0.05198019801980198
0.0,1.0,50714.0,0.16120218579234974,0.1864754098360656,0.10177595628415301,0.04849726775956284,0.0,0.01092896174863388,0.3968253968253968,0.16825396825396827
0.0,1.0,23142.0,0.21715328467153286,0.12043795620437957,0.09124087591240876,0.13138686131386862,0.0,0.0,0.348159509202454,0.06288343558282208
0.013771996939556235,0.9862280030604438,29408.0,0.13399778516057587,0.3831672203765227,0.03765227021040975,0.0,0.0,0.0,0.4,0.09705882352941177
0.011608623548922056,0.988391376451078,31250.0,0.16136919315403422,0.27383863080684595,0.022004889975550123,0.04645476772616137,0.0,0.0,0.4024896265560166,0.14937759336099585
0.003468208092485549,0.9965317919075144,0.0,0.1263537906137184,0.3447653429602888,0.11191335740072202,0.03429602888086643,0.0,0.0,0.3533026113671275,0.1490015360983103
0.07588532883642496,0.924114671163575,64125.0,0.05,0.17708333333333334,0.20833333333333334,0.05625,0.0,0.0,0.5570866141732284,0.0
0.9564643799472295,0.04353562005277045,98333.0,0.032989690721649485,0.18969072164948453,0.35670103092783506,0.18350515463917524,0.030927835051546393,0.010309278350515464,0.7099644128113879,0.046263345195729534
0.12319644839067703,0.876803551609323,52150.0,0.037037037037037035,0.13117283950617284,0.24228395061728394,0.24845679012345678,0.08641975308641975,0.0,0.6023391812865497,0.07163742690058479
0.020437956204379562,0.9795620437956204,72386.0,0.0782520325203252,0.21646341463414634,0.1991869918699187,0.1290650406504065,0.021341463414634148,0.007113821138211382,0.537567084078712,0.11627906976744186
0.81353591160221,0.18646408839779005,105382.0,0.06457564575645756,0.2859778597785978,0.3856088560885609,0.07749077490774908,0.0,0.0,0.6258278145695364,0.0
0.83008356545961,0.16991643454038996,108548.0,0.02664298401420959,0.1936056838365897,0.19005328596802842,0.20959147424511546,0.0,0.0,0.6075085324232082,0.011945392491467578
0.947129909365559,0.052870090634441085,127708.0,0.010416666666666666,0.11041666666666666,0.26666666666666666,0.2708333333333333,0.06041666666666667,0.0,0.616822429906542,0.0616822429906542
0.9839786381842457,0.01602136181575434,88269.0,0.0,0.23975409836065573,0.0942622950819672,0.09016393442622951,0.020491803278688523,0.0,0.6777583187390543,0.0
0.9217660728117738,0.07823392718822618,93152.0,0.02261904761904762,0.22380952380952382,0.2523809523809524,0.09404761904761905,0.011904761904761904,0.0,0.6701030927835051,0.06288659793814433
0.0,1.0,43250.0,0.10126582278481013,0.19549929676511954,0.1279887482419128,0.0,0.0,0.0,0.658703071672355,0.13879408418657566
0.8807017543859649,0.11929824561403508,76348.0,0.12473794549266247,0.29245283018867924,0.16037735849056603,0.14150943396226415,0.0,0.018867924528301886,0.5618990384615384,0.018629807692307692
0.0,1.0,30385.0,0.11664779161947905,0.2015855039637599,0.16761041902604756,0.04869762174405436,0.0,0.0,0.47230614300100704,0.19133937562940584
0.9272997032640949,0.07270029673590504,60294.0,0.1800356506238859,0.22281639928698752,0.0659536541889483,0.053475935828877004,0.0,0.030303030303030304,0.4429223744292237,0.0715372907153729
0.02577319587628866,0.9742268041237113,29861.0,0.14480587618048268,0.1794333683105981,0.11647429171038824,0.01049317943336831,0.0,0.0,0.44172297297297297,0.20270270270270271
0.051630434782608696,0.9483695652173914,49375.0,0.10304449648711944,0.12412177985948478,0.12646370023419204,0.0468384074941452,0.0,0.0,0.5603112840466926,0.188715953307393
0.0,1.0,31087.0,0.19878296146044624,0.2880324543610548,0.07910750507099391,0.07302231237322515,0.0,0.0,0.4281298299845441,0.22565687789799072
0.6991963260619977,0.3008036739380023,0.0,0.47702060221870046,0.19334389857369255,0.12678288431061807,0.017432646592709985,0.0,0.0,0.6268656716417911,0.10312075983717775
0.9299307958477508,0.07006920415224914,52083.0,0.2779255319148936,0.48404255319148937,0.11037234042553191,0.018617021276595744,0.009308510638297872,0.0,0.45849802371541504,0.11363636363636363
0.9693877551020408,0.030612244897959183,73750.0,0.20127118644067796,0.413135593220339,0.2055084745762712,0.0211864406779661,0.0,0.0,0.5194805194805194,0.137987012987013
0.04697986577181208,0.9530201342281879,0.0,0.32801822323462415,0.1867881548974943,0.05011389521640091,0.06378132118451026,0.0,0.0,0.44047619047619047,0.0992063492063492
0.019216555801921657,0.9807834441980784,16490.0,0.15606936416184972,0.3853564547206166,0.16955684007707128,0.030828516377649325,0.0,0.0,0.5464949928469242,0.1430615164520744
0.0987460815047022,0.9012539184952978,49427.0,0.15,0.27413793103448275,0.11551724137931034,0.08103448275862069,0.010344827586206896,0.0,0.3140495867768595,0.14380165289256197
0.0,1.0,42117.0,0.04744525547445255,0.2527372262773723,0.053832116788321165,0.03832116788321168,0.0,0.0,0.4786836200448766,0.22737471952131638
0.0,1.0,63429.0,0.12537764350453173,0.15861027190332327,0.14954682779456194,0.09063444108761329,0.015105740181268883,0.0,0.38729763387297633,0.149439601494396
0.00788436268068331,0.9921156373193167,36438.0,0.11610486891385768,0.22284644194756553,0.24531835205992508,0.03932584269662921,0.0,0.0,0.4238952536824877,0.09492635024549918
0.0,1.0,52500.0,0.07347670250896057,0.27419354838709675,0.22043010752688172,0.11469534050179211,0.0,0.007168458781362007,0.4690721649484536,0.18685567010309279
0.3548387096774194,0.6451612903225806,54028.0,0.02736318407960199,0.1691542288557214,0.23714759535655058,0.13930348258706468,0.06135986733001658,0.008291873963515755,0.7000742390497402,0.024498886414253896
0.7418831168831169,0.25811688311688313,111136.0,0.023310023310023312,0.06993006993006994,0.2773892773892774,0.17016317016317017,0.0,0.018648018648018648,0.6923076923076923,0.049145299145299144
0.7244785949506037,0.27552140504939626,108036.0,0.025210084033613446,0.04873949579831933,0.334453781512605,0.21680672268907564,0.058823529411764705,0.03529411764705882,0.6614060258249641,0.06456241032998565
0.7603305785123967,0.2396694214876033,118500.0,0.041884816753926704,0.15357766143106458,0.33158813263525305,0.13961605584642234,0.10471204188481675,0.03664921465968586,0.6248037676609105,0.01726844583987441
0.3953098827470687,0.6046901172529313,137736.0,0.0,0.11808669656203288,0.37369207772795215,0.11061285500747384,0.14798206278026907,0.04484304932735426,0.6647331786542924,0.03596287703016241
0.4040728831725616,0.5959271168274384,160444.0,0.01394700139470014,0.18828451882845187,0.18131101813110181,0.22454672245467225,0.04741980474198047,0.0,0.5304232804232805,0.046296296296296294
0.7252090800477897,0.2747909199522103,136250.0,0.040310077519379844,0.18604651162790697,0.26976744186046514,0.15348837209302327,0.07441860465116279,0.0,0.5167130919220055,0.07520891364902507
0.4509090909090909,0.5490909090909091,54539.0,0.12934782608695652,0.16521739130434782,0.1956521739130435,0.12282608695652174,0.04782608695652174,0.0,0.5675675675675675,0.07269338303821063
0.34057971014492755,0.6594202898550725,49971.0,0.04604051565377532,0.3388581952117864,0.24861878453038674,0.0847145488029466,0.04419889502762431,0.022099447513812154,0.6453382084095064,0.007312614259597806
0.7412322274881517,0.25876777251184835,175417.0,0.001607717041800643,0.0,0.39228295819935693,0.23633440514469453,0.14308681672025725,0.03215434083601286,0.5324283559577677,0.04675716440422323
0.6491769547325102,0.3508230452674897,88125.0,0.006868131868131868,0.16483516483516483,0.2980769230769231,0.24862637362637363,0.027472527472527472,0.07280219780219781,0.5603985056039851,0.023661270236612703
0.0,1.0,24875.0,0.15367727771679474,0.29857299670691545,0.06147091108671789,0.03293084522502744,0.0,0.0,0.4220264317180617,0.18061674008810572
0.0,1.0,41979.0,0.17539863325740318,0.32915717539863326,0.11617312072892938,0.05011389521640091,0.0,0.007972665148063782,0.4074823053589484,0.046511627906976744
0.0,1.0,39911.0,0.2822458270106222,0.2503793626707132,0.06069802731411229,0.028831562974203338,0.0,0.010622154779969651,0.4014084507042254,0.0892018779342723
0.0,1.0,30357.0,0.07211538461538461,0.375,0.2091346153846154,0.04807692307692308,0.0,0.0,0.47285067873303166,0.11538461538461539
0.0,1.0,64464.0,0.160741885625966,0.23802163833075735,0.09273570324574962,0.06800618238021638,0.0,0.015455950540958269,0.4317295188556567,0.10403120936280884
0.05295566502463054,0.9470443349753694,26250.0,0.19736842105263158,0.2236842105263158,0.06085526315789474,0.08552631578947369,0.02138157894736842,0.0,0.350210970464135,0.1828410689170183
0.0,1.0,54844.0,0.19690265486725664,0.24778761061946902,0.0,0.08185840707964602,0.05530973451327434,0.022123893805309734,0.5543478260869565,0.0391304347826087
0.0,1.0,28476.0,0.14885496183206107,0.1946564885496183,0.1692111959287532,0.06615776081424936,0.0,0.0,0.45040485829959515,0.06983805668016195
0.0,1.0,0.0,0.13642052565707133,0.3541927409261577,0.11764705882352941,0.08260325406758448,0.0,0.023779724655819776,0.5021052631578947,0.1168421052631579
0.0,1.0,36968.0,0.26170212765957446,0.33191489361702126,0.08085106382978724,0.02127659574468085,0.0,0.0,0.45582329317269077,0.11847389558232932
0.06519065190651907,0.9348093480934809,48393.0,0.12121212121212122,0.30808080808080807,0.12962962962962962,0.06565656565656566,0.0,0.0,0.5516717325227963,0.028875379939209727
0.0,1.0,40132.0,0.29124820659971307,0.27403156384505023,0.06025824964131994,0.0703012912482066,0.0,0.0,0.4646074646074646,0.05662805662805663
0.0,1.0,41693.0,0.29609929078014185,0.274822695035461,0.09397163120567376,0.02127659574468085,0.0,0.01950354609929078,0.4166666666666667,0.11160714285714286
0.0,1.0,0.0,0.2650862068965517,0.4224137931034483,0.07758620689655173,0.015086206896551725,0.0,0.0,0.4671968190854871,0.0437375745526839
0.0085995085995086,0.9914004914004914,16071.0,0.19635627530364372,0.21052631578947367,0.12348178137651822,0.07692307692307693,0.03441295546558704,0.0,0.28771384136858474,0.30171073094867806
0.0033594624860022394,0.9966405375139977,37625.0,0.15396113602391628,0.40657698056801195,0.13602391629297458,0.0029895366218236174,0.0,0.04035874439461883,0.4041958041958042,0.3062937062937063
0.0,1.0,25693.0,0.23937360178970918,0.26174496644295303,0.1297539149888143,0.0,0.0,0.0,0.4797570850202429,0.08502024291497975
0.0,1.0,25537.0,0.1735330836454432,0.24719101123595505,0.10861423220973783,0.10486891385767791,0.0,0.0,0.3273809523809524,0.020833333333333332
0.0,1.0,71250.0,0.020491803278688523,0.12021857923497267,0.2459016393442623,0.06693989071038252,0.0,0.0,0.5139056831922612,0.05199516324062878
0.0,1.0,0.0,0.10479041916167664,0.0688622754491018,0.344311377245509,0.0718562874251497,0.0,0.0,0.319672131147541,0.08743169398907104
0.0,1.0,36250.0,0.0,0.2397094430992736,0.0,0.288135593220339,0.0,0.0,0.533210332103321,0.1014760147601476
0.0,1.0,20125.0,0.10526315789473684,0.25473684210526315,0.10105263157894737,0.016842105263157894,0.0,0.0,0.6,0.03364485981308411
0.00477326968973747,0.9952267303102625,0.0,0.07325383304940375,0.3100511073253833,0.11925042589437819,0.010221465076660987,0.03577512776831346,0.0,0.5802650957290133,0.14432989690721648
0.0,1.0,28438.0,0.1890359168241966,0.3591682419659735,0.05671077504725898,0.04725897920604915,0.015122873345935728,0.0,0.40963855421686746,0.16351118760757316
0.003942181340341655,0.9960578186596584,12342.0,0.08637873754152824,0.3073089700996678,0.03322259136212625,0.008305647840531562,0.0,0.0033222591362126247,0.37480314960629924,0.0
0.019767441860465116,0.9802325581395349,32763.0,0.15447154471544716,0.3313008130081301,0.10772357723577236,0.024390243902439025,0.0,0.0,0.45511811023622045,0.04409448818897638
0.00186219739292365,0.9981378026070763,24514.0,0.22887323943661972,0.22183098591549297,0.040492957746478875,0.058098591549295774,0.0,0.00528169014084507,0.4030261348005502,0.1155433287482806
0.02443609022556391,0.9755639097744361,32121.0,0.10419485791610285,0.3193504736129905,0.19485791610284167,0.016238159675236806,0.0,0.0,0.5953947368421053,0.09649122807017543
0.027552674230145867,0.9724473257698542,29223.0,0.08484848484848485,0.3284848484848485,0.04242424242424243,0.048484848484848485,0.02303030303030303,0.0,0.4775051124744376,0.12474437627811862
0.0,1.0,21691.0,0.31456953642384106,0.2764900662251656,0.05132450331125828,0.013245033112582781,0.016556291390728478,0.0,0.5605381165919282,0.1031390134529148
0.013513513513513514,0.9864864864864865,47938.0,0.08758169934640522,0.20261437908496732,0.027450980392156862,0.044444444444444446,0.01699346405228758,0.0,0.4954648526077097,0.12244897959183673
0.00937766410912191,0.9906223358908781,39297.0,0.20911528150134048,0.225201072386059,0.03753351206434316,0.030831099195710455,0.0,0.0,0.4464075382803298,0.20141342756183744
0.0,1.0,22284.0,0.20535714285714285,0.38839285714285715,0.017857142857142856,0.046875,0.0,0.017857142857142856,0.3050847457627119,0.014830508474576272
0.0,1.0,0.0,0.29545454545454547,0.35858585858585856,0.045454545454545456,0.020202020202020204,0.0,0.0,0.3877995642701525,0.08714596949891068
0.0,1.0,32330.0,0.23053892215568864,0.12574850299401197,0.020958083832335328,0.12275449101796407,0.02694610778443114,0.0,0.30097087378640774,0.043689320388349516
0.02663786897048236,0.9733621310295176,20504.0,0.15256257449344457,0.29797377830750893,0.010727056019070322,0.08104886769964244,0.04410011918951132,0.0,0.38810483870967744,0.1310483870967742
0.029234737747205503,0.9707652622527945,28413.0,0.11247803163444639,0.3110720562390158,0.0843585237258348,0.012302284710017574,0.019332161687170474,0.0,0.4940554821664465,0.1096433289299868
0.07954545454545454,0.9204545454545454,40260.0,0.08167330677290836,0.3286852589641434,0.05976095617529881,0.04183266932270916,0.017928286852589643,0.0,0.5282392026578073,0.07973421926910298
0.0,1.0,31488.0,0.28249336870026526,0.29708222811671087,0.11140583554376658,0.0,0.0,0.0,0.3857677902621723,0.31835205992509363
0.07722772277227723,0.9227722772277228,37955.0,0.0,0.16957605985037408,0.10972568578553615,0.0199501246882793,0.0,0.0,0.6008492569002123,0.16985138004246284
0.024302430243024302,0.9756975697569757,62065.0,0.06125166444740346,0.10252996005326231,0.2836218375499334,0.11451398135818908,0.0,0.0,0.6690283400809717,0.06174089068825911
0.0,1.0,68828.0,0.020188425302826378,0.11574697173620457,0.2193808882907133,0.010767160161507403,0.052489905787348586,0.0,0.6842105263157895,0.036519871106337275
0.03943524829600779,0.9605647517039922,67969.0,0.06725329981143935,0.2042740414833438,0.24135763670647392,0.04776869893148963,0.0,0.008170961659333752,0.5119116792562464,0.004067402672864613
0.1159062885326757,0.8840937114673243,0.0,0.15634218289085547,0.37168141592920356,0.12094395280235988,0.0471976401179941,0.0,0.0,0.2872340425531915,0.017287234042553192
0.1850101282916948,0.8149898717083052,50662.0,0.20074812967581046,0.24189526184538654,0.07855361596009976,0.043640897755610975,0.0,0.008728179551122194,0.5206378986866792,0.1294559099437148
0.25809716599190285,0.7419028340080972,77426.0,0.14039621016365203,0.27648578811369506,0.13608957795004306,0.07321274763135228,0.0,0.0,0.6201602136181575,0.05740987983978638
0.3273510409188801,0.6726489590811199,41705.0,0.1956521739130435,0.3167701863354037,0.06832298136645963,0.07453416149068323,0.0,0.0,0.4745762711864407,0.12542372881355932
0.3927855711422846,0.6072144288577155,69563.0,0.19795918367346937,0.17142857142857143,0.15612244897959185,0.0663265306122449,0.00816326530612245,0.0,0.6363636363636364,0.14947552447552448
0.5014058106841612,0.4985941893158388,59722.0,0.18798955613577023,0.3381201044386423,0.1174934725848564,0.016971279373368148,0.0,0.0,0.4953051643192488,0.03051643192488263
0.42620481927710846,0.5737951807228916,66719.0,0.1476923076923077,0.35307692307692307,0.08,0.047692307692307694,0.0,0.0,0.6769130150425114,0.07521255722694571
0.28094968908988127,0.7190503109101187,38050.0,0.32526621490803487,0.24588576960309777,0.07260406582768635,0.02032913843175218,0.0,0.0,0.5974955277280859,0.03488372093023256
0.3988621997471555,0.6011378002528445,67885.0,0.12919633774160733,0.42929806714140384,0.19125127161749747,0.021363173957273652,0.0,0.013224821973550356,0.6039182282793867,0.075809199318569
0.29473684210526313,0.7052631578947368,69191.0,0.27475468331846564,0.13737734165923282,0.10972346119536129,0.024977698483496878,0.0,0.0,0.4523076923076923,0.11923076923076924
0.13659574468085106,0.8634042553191489,66014.0,0.109979633401222,0.24643584521384929,0.10251188051595383,0.10862186014935506,0.0,0.00746775288526816,0.6464245175936436,0.08002270147559591
0.0,1.0,12188.0,0.22469135802469137,0.3135802469135803,0.08395061728395062,0.05432098765432099,0.019753086419753086,0.009876543209876543,0.26834381551362685,0.1488469601677149
0.0,1.0,21012.0,0.1671309192200557,0.5264623955431755,0.052924791086350974,0.016713091922005572,0.0,0.0,0.32882882882882886,0.25225225225225223
0.0,1.0,55792.0,0.15009041591320071,0.2730560578661845,0.11934900542495479,0.039783001808318265,0.018083182640144666,0.014466546112115732,0.33884297520661155,0.09090909090909091
0.0,1.0,20625.0,0.15991471215351813,0.31982942430703626,0.057569296375266525,0.08742004264392324,0.0,0.021321961620469083,0.6404715127701375,0.05893909626719057
0.0,1.0,31667.0,0.06435643564356436,0.18811881188118812,0.14108910891089108,0.07425742574257425,0.0,0.0,0.5678733031674208,0.08597285067873303
0.0,1.0,28523.0,0.12465373961218837,0.5512465373961218,0.030470914127423823,0.019390581717451522,0.0,0.05263157894736842,0.45144356955380577,0.026246719160104987
0.0,1.0,21500.0,0.1897590361445783,0.16566265060240964,0.16566265060240964,0.04819277108433735,0.0,0.0,0.687192118226601,0.10098522167487685
0.0,1.0,44896.0,0.036337209302325583,0.34738372093023256,0.05232558139534884,0.05377906976744186,0.0,0.0,0.4261658031088083,0.12694300518134716
0.0,1.0,56875.0,0.053246753246753244,0.44285714285714284,0.13766233766233765,0.11688311688311688,0.0,0.024675324675324677,0.615990990990991,0.038288288288288286
0.0,1.0,60208.0,0.1513647642679901,0.19851116625310175,0.16501240694789082,0.18982630272952852,0.0,0.009925558312655087,0.3799126637554585,0.07641921397379912
0.014102564102564103,0.985897435897436,40455.0,0.088379705400982,0.2520458265139116,0.12111292962356793,0.08346972176759411,0.019639934533551555,0.0,0.4490358126721763,0.11707988980716254
0.0,1.0,0.0,0.04854368932038835,0.26407766990291265,0.27184466019417475,0.06601941747572816,0.0,0.0,0.562111801242236,0.06521739130434782
0.0,1.0,51596.0,0.09774436090225563,0.14285714285714285,0.15413533834586465,0.10338345864661654,0.0,0.0,0.6386554621848739,0.17142857142857143
0.014884979702300407,0.9851150202976996,58333.0,0.08266129032258064,0.5,0.046370967741935484,0.0625,0.05443548387096774,0.0,0.32046979865771813,0.08221476510067115
0.0,1.0,47464.0,0.12745098039215685,0.22657952069716775,0.11328976034858387,0.0,0.0,0.0,0.5840480274442539,0.1509433962264151
0.006606110652353427,0.9933938893476466,61250.0,0.06236786469344609,0.14587737843551796,0.19767441860465115,0.11205073995771671,0.0,0.010570824524312896,0.5082604470359572,0.06608357628765792
0.009363295880149813,0.9906367041198502,0.0,0.17109634551495018,0.19435215946843853,0.04817275747508306,0.024916943521594685,0.0016611295681063123,0.0,0.5042321644498187,0.04836759371221282
0.0,1.0,80972.0,0.11402359108781127,0.21100917431192662,0.1559633027522936,0.045871559633027525,0.010484927916120577,0.0,0.6215277777777778,0.12152777777777778
0.0,1.0,43897.0,0.12016021361815754,0.3204272363150868,0.1308411214953271,0.04672897196261682,0.0,0.0,0.4626865671641791,0.08208955223880597
0.0106951871657754,0.9893048128342246,23183.0,0.1348122866894198,0.2832764505119454,0.15699658703071673,0.024744027303754267,0.033276450511945395,0.0,0.41802743305029394,0.07772697583278902
0.0,1.0,28542.0,0.14218009478672985,0.29265402843601895,0.07701421800947868,0.06753554502369669,0.0,0.0,0.5283893395133256,0.10312862108922363
0.05056179775280899,0.949438202247191,51719.0,0.06260296540362438,0.1927512355848435,0.19769357495881384,0.11367380560131796,0.019769357495881382,0.0,0.5792682926829268,0.0
0.0,1.0,18611.0,0.07397959183673469,0.2780612244897959,0.1288265306122449,0.03571428571428571,0.0,0.0,0.2708333333333333,0.16856060606060605
0.05708661417322835,0.9429133858267716,40625.0,0.07123287671232877,0.2547945205479452,0.1780821917808219,0.06301369863013699,0.0,0.0,0.45433255269320844,0.33021077283372363
0.0,1.0,0.0,0.3701492537313433,0.41194029850746267,0.023880597014925373,0.0,0.0,0.0,0.31343283582089554,0.03283582089552239
0.04439746300211417,0.9556025369978859,35347.0,0.1994750656167979,0.5039370078740157,0.0026246719160104987,0.03937007874015748,0.0,0.0,0.4015544041450777,0.046632124352331605
0.0,1.0,37656.0,0.0794979079497908,0.35355648535564854,0.008368200836820083,0.029288702928870293,0.0,0.0,0.3706422018348624,0.22385321100917432
0.0,1.0,0.0,0.1352112676056338,0.3971830985915493,0.011267605633802818,0.0,0.0,0.0,0.2597701149425287,0.296551724137931
0.048507462686567165,0.9514925373134329,14800.0,0.29357798165137616,0.3532110091743119,0.07339449541284404,0.03669724770642202,0.0,0.0,0.19057377049180327,0.14344262295081966
0.09036144578313253,0.9096385542168675,20357.0,0.16188524590163936,0.41188524590163933,0.06147540983606557,0.018442622950819672,0.0,0.010245901639344262,0.35583941605839414,0.14233576642335766
0.12702702702702703,0.8729729729729729,24250.0,0.22957198443579765,0.26459143968871596,0.07392996108949416,0.0,0.0,0.01556420233463035,0.5714285714285714,0.11490683229813664
