6,39,1136,1139,1141,1142,1279,1280,1281,1290,1297,1324,57,61,63,75,78,101,102,103,104,674,1668,1669,1618,1619,1677,1682,1636,1684,1685,1686,1867,1868
7063.5,40.2,0.8333333333333334,0.15384615384615385,0.3717948717948718,0.5897435897435898,0.6753246753246753,0.3116883116883117,0.025974025974025976,0.0,1.0129870129870129,0.961038961038961,355.0,165.0,0.39655172413793105,0.8095238095238095,0.19047619047619047,0.9154929577464789,0.0,0.04225352112676056,0.04225352112676056,29927.0,0.7619047619047619,0.19047619047619047,0.9047619047619048,0.09523809523809523,591246.0,0.0,6.4,0.08955223880597014,0.31343283582089554,0.5970149253731343,170.0,25.0
7158.1,45.6,0.9090909090909091,0.10909090909090909,0.23636363636363636,0.7636363636363637,0.7818181818181819,0.23636363636363636,0.0,0.0,1.0,1.0,335.0,160.0,0.4576271186440678,0.8,0.2,0.8805970149253731,0.0,0.05970149253731343,0.05970149253731343,45049.0,0.8888888888888888,0.16666666666666666,1.0,0.0,675167.0,0.0,6.8,0.1111111111111111,0.37037037037037035,0.5,135.0,15.0
7868.9,40.6,0.8588235294117647,0.1411764705882353,0.29411764705882354,0.6588235294117647,0.6976744186046512,0.3023255813953488,0.0,0.0,0.9883720930232558,0.9767441860465116,380.0,175.0,0.46153846153846156,0.8571428571428571,0.19047619047619047,0.9090909090909091,0.0,0.05194805194805195,0.03896103896103896,25900.0,0.56,0.4,0.92,0.0,665259.0,0.0,7.4,0.2222222222222222,0.4444444444444444,0.3194444444444444,200.0,15.0
9209.9,37.2,0.9207920792079208,0.07920792079207921,0.42574257425742573,0.5643564356435643,0.5742574257425742,0.42574257425742573,0.0,0.0,1.0,1.0,405.0,160.0,0.5,0.7727272727272727,0.2727272727272727,0.8536585365853658,0.0,0.08536585365853659,0.036585365853658534,35379.0,0.5416666666666666,0.4166666666666667,0.8333333333333334,0.16666666666666666,621828.0,0.0,6.8,0.32142857142857145,0.21428571428571427,0.4642857142857143,235.0,20.0
9213.3,39.0,0.8470588235294118,0.16470588235294117,0.36470588235294116,0.6235294117647059,0.6352941176470588,0.3058823529411765,0.058823529411764705,0.0,1.011764705882353,0.9294117647058824,530.0,225.0,0.45977011494252873,0.7931034482758621,0.1724137931034483,0.8952380952380953,0.0,0.05714285714285714,0.047619047619047616,35101.0,0.68,0.32,0.8,0.2,600374.0,996.0,7.2,0.19117647058823528,0.27941176470588236,0.5441176470588235,205.0,15.0
8436.7,41.4,0.940677966101695,0.05084745762711865,0.3898305084745763,0.5932203389830508,0.6016949152542372,0.3983050847457627,0.0,0.0,0.9915254237288136,0.9745762711864406,655.0,310.0,0.4298245614035088,0.8378378378378378,0.16216216216216217,0.9230769230769231,0.0,0.03076923076923077,0.038461538461538464,35807.0,0.8125,0.21875,0.84375,0.15625,579818.0,0.0,7.0,0.1553398058252427,0.2815533980582524,0.5631067961165048,270.0,25.0
4592.5,39.9,0.9523809523809523,0.047619047619047616,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2619047619047619,0.07142857142857142,0.0,1.0,0.9285714285714286,290.0,120.0,0.5098039215686274,0.8,0.26666666666666666,0.9482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.9333333333333333,0.13333333333333333,668071.0,0.0,6.0,0.21052631578947367,0.23684210526315788,0.5263157894736842,120.0,20.0
7569.1,36.0,0.8387096774193549,0.16129032258064516,0.3870967741935484,0.5806451612903226,0.6129032258064516,0.3548387096774194,0.03225806451612903,0.0,1.0,0.9354838709677419,270.0,120.0,0.4418604651162791,0.8,0.13333333333333333,0.9454545454545454,0.0,0.03636363636363636,0.03636363636363636,31251.0,0.6428571428571429,0.42857142857142855,0.8571428571428571,0.21428571428571427,707092.0,0.0,6.3,0.26,0.38,0.36,175.0,25.0
10589.5,39.2,0.8695652173913043,0.14130434782608695,0.2826086956521739,0.7282608695652174,0.7204301075268817,0.24731182795698925,0.021505376344086023,0.0,0.989247311827957,0.956989247311828,500.0,210.0,0.46511627906976744,0.8214285714285714,0.17857142857142858,0.9207920792079208,0.0,0.04950495049504951,0.0297029702970297,35349.0,0.8076923076923077,0.23076923076923078,1.0,0.07692307692307693,427010.0,0.0,6.1,0.1794871794871795,0.3076923076923077,0.5128205128205128,240.0,20.0
